entry,at,order
"-- starting hand #141 (id: xmbmqyvzea8r)  (No Limit Texas Hold'em) (dead button) --",2024-05-29T04:07:40.317Z,171695566031700
"-- ending hand #140 --",2024-05-29T04:07:37.302Z,171695565730201
"""aaron @ qyeHeuCNof"" collected 25.00 from pot with Pair, A's (combination: A♦, A♠, J♠, 10♣, 8♦)",2024-05-29T04:07:37.302Z,171695565730200
"River: A♠, 10♣, 8♦, J♠ [2♥]",2024-05-29T04:07:33.204Z,171695565320400
"Turn: A♠, 10♣, 8♦ [J♠]",2024-05-29T04:07:29.195Z,171695564919500
"Flop:  [A♠, 10♣, 8♦]",2024-05-29T04:07:25.071Z,171695564507100
"""Charlie @ yTGy8lZPPH"" shows a K♦, 9♦.",2024-05-29T04:07:21.066Z,171695564106601
"""aaron @ qyeHeuCNof"" shows a 7♦, A♦.",2024-05-29T04:07:21.066Z,171695564106600
"Some players choose to not run it twice.",2024-05-29T04:07:20.189Z,171695564018901
"""Charlie @ yTGy8lZPPH"" chooses to not run it twice.",2024-05-29T04:07:20.189Z,171695564018900
"""aaron @ qyeHeuCNof"" chooses to  run it twice.",2024-05-29T04:07:20.021Z,171695564002100
"Remaining players decide whether to run it twice.",2024-05-29T04:07:18.779Z,171695563877901
"""Martini @ 52kgKkRVv9"" folds",2024-05-29T04:07:18.779Z,171695563877900
"""Charlie @ yTGy8lZPPH"" calls 11.25",2024-05-29T04:07:14.820Z,171695563482000
"""aaron @ qyeHeuCNof"" raises to 11.25 and go all in",2024-05-29T04:07:11.565Z,171695563156500
"""rampurge 2 @ SUmXpIp4-U"" folds",2024-05-29T04:07:09.882Z,171695562988200
"""Martini @ 52kgKkRVv9"" calls 2.00",2024-05-29T04:07:06.776Z,171695562677600
"""balls @ BB5N1jkh81"" folds",2024-05-29T04:06:59.756Z,171695561975600
"""Charlie @ yTGy8lZPPH"" raises to 2.00",2024-05-29T04:06:55.583Z,171695561558300
"""aaron @ qyeHeuCNof"" calls 0.50",2024-05-29T04:06:49.459Z,171695560945900
"""Rakesh @ hupzqvmCtm"" folds",2024-05-29T04:06:42.571Z,171695560257100
"""Bsav @ 5sNMsT5aU2"" folds",2024-05-29T04:06:35.585Z,171695559558500
"""rampurge 2 @ SUmXpIp4-U"" posts a big blind of 0.50",2024-05-29T04:06:32.648Z,171695559264811
"Dead Small Blind",2024-05-29T04:06:32.648Z,171695559264810
"Your hand is 6♥, A♣",2024-05-29T04:06:32.648Z,171695559264803
"Player stacks: #2 ""rampurge 2 @ SUmXpIp4-U"" (116.54) | #3 ""Bsav @ 5sNMsT5aU2"" (348.47) | #4 ""Rakesh @ hupzqvmCtm"" (12.78) | #5 ""aaron @ qyeHeuCNof"" (11.25) | #8 ""Charlie @ yTGy8lZPPH"" (63.75) | #9 ""balls @ BB5N1jkh81"" (78.37) | #10 ""Martini @ 52kgKkRVv9"" (60.25)",2024-05-29T04:06:32.648Z,171695559264802
"-- starting hand #140 (id: y4lsxsgzxdlc)  (No Limit Texas Hold'em) (dealer: ""Martini @ 52kgKkRVv9"") --",2024-05-29T04:06:32.648Z,171695559264801
"The player ""vincent @ MQhyUw5bZi"" stand up with the stack of 35.50.",2024-05-29T04:06:32.648Z,171695559264800
"-- ending hand #139 --",2024-05-29T04:06:29.647Z,171695558964702
"""vincent @ MQhyUw5bZi"" collected 7.50 from pot",2024-05-29T04:06:29.647Z,171695558964701
"Uncalled bet of 3.75 returned to ""vincent @ MQhyUw5bZi""",2024-05-29T04:06:29.647Z,171695558964700
"""Martini @ 52kgKkRVv9"" folds",2024-05-29T04:06:28.752Z,171695558875200
"""vincent @ MQhyUw5bZi"" raises to 6.00",2024-05-29T04:06:24.035Z,171695558403500
"""Martini @ 52kgKkRVv9"" bets 2.25",2024-05-29T04:06:20.664Z,171695558066400
"Turn: 4♦, 4♣, A♦ [J♠]",2024-05-29T04:06:15.031Z,171695557503100
"""vincent @ MQhyUw5bZi"" checks",2024-05-29T04:06:14.171Z,171695557417100
"""Martini @ 52kgKkRVv9"" checks",2024-05-29T04:06:12.381Z,171695557238100
"Flop:  [4♦, 4♣, A♦]",2024-05-29T04:06:07.217Z,171695556721700
"""vincent @ MQhyUw5bZi"" calls 1.50",2024-05-29T04:06:06.410Z,171695556641000
"""Martini @ 52kgKkRVv9"" raises to 1.50",2024-05-29T04:06:04.936Z,171695556493600
"""balls @ BB5N1jkh81"" folds",2024-05-29T04:06:02.111Z,171695556211100
"""Charlie @ yTGy8lZPPH"" folds",2024-05-29T04:05:57.501Z,171695555750100
"""aaron @ qyeHeuCNof"" folds",2024-05-29T04:05:56.622Z,171695555662200
"""Rakesh @ hupzqvmCtm"" folds",2024-05-29T04:05:55.729Z,171695555572900
"""Bsav @ 5sNMsT5aU2"" folds",2024-05-29T04:05:48.094Z,171695554809400
"""rampurge 2 @ SUmXpIp4-U"" folds",2024-05-29T04:05:47.222Z,171695554722200
"""vincent @ MQhyUw5bZi"" posts a big blind of 0.50",2024-05-29T04:05:39.522Z,171695553952211
"""Martini @ 52kgKkRVv9"" posts a small blind of 0.25",2024-05-29T04:05:39.522Z,171695553952210
"Your hand is 9♥, 4♠",2024-05-29T04:05:39.522Z,171695553952203
"Player stacks: #1 ""vincent @ MQhyUw5bZi"" (31.75) | #2 ""rampurge 2 @ SUmXpIp4-U"" (116.54) | #3 ""Bsav @ 5sNMsT5aU2"" (348.47) | #4 ""Rakesh @ hupzqvmCtm"" (12.78) | #5 ""aaron @ qyeHeuCNof"" (11.25) | #8 ""Charlie @ yTGy8lZPPH"" (63.75) | #9 ""balls @ BB5N1jkh81"" (78.37) | #10 ""Martini @ 52kgKkRVv9"" (64.00)",2024-05-29T04:05:39.522Z,171695553952201
"-- starting hand #139 (id: fsgz4qot67td)  (No Limit Texas Hold'em) (dealer: ""balls @ BB5N1jkh81"") --",2024-05-29T04:05:39.522Z,171695553952200
"""Martini @ 52kgKkRVv9"" shows a Q♣, 10♦.",2024-05-29T04:05:38.348Z,171695553834800
"-- ending hand #138 --",2024-05-29T04:05:35.882Z,171695553588202
"""Charlie @ yTGy8lZPPH"" collected 20.50 from pot",2024-05-29T04:05:35.882Z,171695553588201
"Uncalled bet of 10.00 returned to ""Charlie @ yTGy8lZPPH""",2024-05-29T04:05:35.882Z,171695553588200
"""vincent @ MQhyUw5bZi"" folds",2024-05-29T04:05:35.028Z,171695553502800
"""Martini @ 52kgKkRVv9"" folds",2024-05-29T04:05:19.166Z,171695551916600
"""balls @ BB5N1jkh81"" folds",2024-05-29T04:05:18.266Z,171695551826600
"""Charlie @ yTGy8lZPPH"" raises to 14.00",2024-05-29T04:05:05.089Z,171695550508900
"""Rakesh @ hupzqvmCtm"" folds",2024-05-29T04:04:55.447Z,171695549544700
"""vincent @ MQhyUw5bZi"" bets 4.00",2024-05-29T04:04:54.451Z,171695549445100
"""Martini @ 52kgKkRVv9"" checks",2024-05-29T04:04:40.259Z,171695548025900
"""balls @ BB5N1jkh81"" checks",2024-05-29T04:04:37.101Z,171695547710100
"Flop:  [A♠, 7♣, 6♣]",2024-05-29T04:04:24.894Z,171695546489400
"""Rakesh @ hupzqvmCtm"" calls 2.50",2024-05-29T04:04:24.078Z,171695546407800
"""vincent @ MQhyUw5bZi"" calls 2.50",2024-05-29T04:04:12.182Z,171695545218200
"""Martini @ 52kgKkRVv9"" calls 2.50",2024-05-29T04:04:11.227Z,171695545122700
"""balls @ BB5N1jkh81"" calls 2.50",2024-05-29T04:04:03.297Z,171695544329700
"""Charlie @ yTGy8lZPPH"" raises to 2.50",2024-05-29T04:03:55.226Z,171695543522600
"""aaron @ qyeHeuCNof"" folds",2024-05-29T04:03:45.787Z,171695542578700
"""Rakesh @ hupzqvmCtm"" calls 0.50",2024-05-29T04:03:44.916Z,171695542491600
"""Bsav @ 5sNMsT5aU2"" folds",2024-05-29T04:03:43.077Z,171695542307700
"""rampurge 2 @ SUmXpIp4-U"" folds",2024-05-29T04:03:42.223Z,171695542222300
"""vincent @ MQhyUw5bZi"" calls 0.50",2024-05-29T04:03:41.098Z,171695542109800
"""Martini @ 52kgKkRVv9"" posts a big blind of 0.50",2024-05-29T04:03:38.756Z,171695541875611
"""balls @ BB5N1jkh81"" posts a small blind of 0.25",2024-05-29T04:03:38.756Z,171695541875610
"Your hand is J♣, 8♥",2024-05-29T04:03:38.756Z,171695541875603
"Player stacks: #1 ""vincent @ MQhyUw5bZi"" (38.25) | #2 ""rampurge 2 @ SUmXpIp4-U"" (116.54) | #3 ""Bsav @ 5sNMsT5aU2"" (348.47) | #4 ""Rakesh @ hupzqvmCtm"" (15.28) | #5 ""aaron @ qyeHeuCNof"" (11.25) | #8 ""Charlie @ yTGy8lZPPH"" (49.75) | #9 ""balls @ BB5N1jkh81"" (80.87) | #10 ""Martini @ 52kgKkRVv9"" (66.50)",2024-05-29T04:03:38.756Z,171695541875601
"-- starting hand #138 (id: xiw27xnzygbc)  (No Limit Texas Hold'em) (dealer: ""Charlie @ yTGy8lZPPH"") --",2024-05-29T04:03:38.756Z,171695541875600
"-- ending hand #137 --",2024-05-29T04:03:35.758Z,171695541575802
"""Charlie @ yTGy8lZPPH"" collected 17.00 from pot",2024-05-29T04:03:35.758Z,171695541575801
"Uncalled bet of 32.75 returned to ""Charlie @ yTGy8lZPPH""",2024-05-29T04:03:35.758Z,171695541575800
"""Bsav @ 5sNMsT5aU2"" folds",2024-05-29T04:03:34.920Z,171695541492000
"""Charlie @ yTGy8lZPPH"" bets 32.75 and go all in",2024-05-29T04:03:12.125Z,171695539212500
"River: 8♥, Q♦, 4♣, 9♣ [K♦]",2024-05-29T04:03:06.759Z,171695538675900
"""aaron @ qyeHeuCNof"" folds",2024-05-29T04:03:05.938Z,171695538593800
"""Bsav @ 5sNMsT5aU2"" calls 3.75",2024-05-29T04:03:05.085Z,171695538508500
"""Charlie @ yTGy8lZPPH"" bets 3.75",2024-05-29T04:02:57.230Z,171695537723000
"Turn: 8♥, Q♦, 4♣ [9♣]",2024-05-29T04:02:51.481Z,171695537148100
"""Charlie @ yTGy8lZPPH"" calls 1.50",2024-05-29T04:02:50.671Z,171695537067100
"""aaron @ qyeHeuCNof"" calls 1.50",2024-05-29T04:02:49.317Z,171695536931700
"""Bsav @ 5sNMsT5aU2"" bets 1.50",2024-05-29T04:02:48.335Z,171695536833500
"""Charlie @ yTGy8lZPPH"" checks",2024-05-29T04:02:40.042Z,171695536004200
"Flop:  [8♥, Q♦, 4♣]",2024-05-29T04:02:38.137Z,171695535813700
"""balls @ BB5N1jkh81"" folds",2024-05-29T04:02:37.306Z,171695535730600
"""Charlie @ yTGy8lZPPH"" calls 1.50",2024-05-29T04:02:32.361Z,171695535236100
"""aaron @ qyeHeuCNof"" calls 1.50",2024-05-29T04:02:20.051Z,171695534005100
"""Rakesh @ hupzqvmCtm"" folds",2024-05-29T04:02:19.183Z,171695533918300
"""Bsav @ 5sNMsT5aU2"" raises to 1.50",2024-05-29T04:02:18.207Z,171695533820700
"""rampurge 2 @ SUmXpIp4-U"" folds",2024-05-29T04:02:13.733Z,171695533373300
"""vincent @ MQhyUw5bZi"" folds",2024-05-29T04:02:11.571Z,171695533157100
"""Martini @ 52kgKkRVv9"" folds",2024-05-29T04:01:55.761Z,171695531576100
"""balls @ BB5N1jkh81"" posts a big blind of 0.50",2024-05-29T04:01:54.070Z,171695531407011
"""Charlie @ yTGy8lZPPH"" posts a small blind of 0.25",2024-05-29T04:01:54.070Z,171695531407010
"Your hand is 6♠, 5♥",2024-05-29T04:01:54.070Z,171695531407003
"Player stacks: #1 ""vincent @ MQhyUw5bZi"" (38.25) | #2 ""rampurge 2 @ SUmXpIp4-U"" (116.54) | #3 ""Bsav @ 5sNMsT5aU2"" (355.22) | #4 ""Rakesh @ hupzqvmCtm"" (15.28) | #5 ""aaron @ qyeHeuCNof"" (14.25) | #8 ""Charlie @ yTGy8lZPPH"" (39.50) | #9 ""balls @ BB5N1jkh81"" (81.37) | #10 ""Martini @ 52kgKkRVv9"" (66.50)",2024-05-29T04:01:54.070Z,171695531407001
"-- starting hand #137 (id: 27jnrjrvrf5j)  (No Limit Texas Hold'em) (dealer: ""aaron @ qyeHeuCNof"") --",2024-05-29T04:01:54.070Z,171695531407000
"-- ending hand #136 --",2024-05-29T04:01:51.066Z,171695531106603
"""Charlie @ yTGy8lZPPH"" shows a 10♥, 9♠.",2024-05-29T04:01:51.066Z,171695531106602
"""Martini @ 52kgKkRVv9"" collected 32.75 from pot with Two Pair, A's & 4's (combination: A♠, A♥, 4♠, 4♣, 10♣)",2024-05-29T04:01:51.066Z,171695531106601
"""Martini @ 52kgKkRVv9"" shows a A♠, A♥.",2024-05-29T04:01:51.066Z,171695531106600
"""Martini @ 52kgKkRVv9"" checks",2024-05-29T04:01:50.191Z,171695531019100
"""Charlie @ yTGy8lZPPH"" checks",2024-05-29T04:01:48.836Z,171695530883600
"River: 3♦, 4♠, 4♣, 10♣ [9♦]",2024-05-29T04:01:47.307Z,171695530730700
"""Charlie @ yTGy8lZPPH"" calls 11.25",2024-05-29T04:01:46.463Z,171695530646300
"""Martini @ 52kgKkRVv9"" bets 11.25",2024-05-29T04:01:43.529Z,171695530352900
"""Charlie @ yTGy8lZPPH"" checks",2024-05-29T04:01:34.224Z,171695529422400
"Turn: 3♦, 4♠, 4♣ [10♣]",2024-05-29T04:01:32.859Z,171695529285900
"""Charlie @ yTGy8lZPPH"" calls 3.50",2024-05-29T04:01:32.023Z,171695529202300
"""Martini @ 52kgKkRVv9"" raises to 3.50",2024-05-29T04:01:27.985Z,171695528798500
"""Charlie @ yTGy8lZPPH"" bets 1.00",2024-05-29T04:01:18.237Z,171695527823700
"Flop:  [3♦, 4♠, 4♣]",2024-05-29T04:01:14.317Z,171695527431700
"""Charlie @ yTGy8lZPPH"" calls 1.50",2024-05-29T04:01:13.488Z,171695527348800
"""aaron @ qyeHeuCNof"" folds",2024-05-29T04:01:09.454Z,171695526945400
"""Rakesh @ hupzqvmCtm"" folds",2024-05-29T04:01:08.621Z,171695526862100
"""Bsav @ 5sNMsT5aU2"" folds",2024-05-29T04:01:07.680Z,171695526768000
"""rampurge 2 @ SUmXpIp4-U"" folds",2024-05-29T04:01:06.799Z,171695526679900
"""vincent @ MQhyUw5bZi"" folds",2024-05-29T04:01:05.884Z,171695526588400
"""Martini @ 52kgKkRVv9"" raises to 1.50",2024-05-29T04:01:04.987Z,171695526498700
"""balls @ BB5N1jkh81"" folds",2024-05-29T04:00:55.144Z,171695525514400
"""Charlie @ yTGy8lZPPH"" posts a big blind of 0.50",2024-05-29T04:00:46.576Z,171695524657612
"""aaron @ qyeHeuCNof"" posts a small blind of 0.25",2024-05-29T04:00:46.576Z,171695524657611
"Your hand is 6♦, J♣",2024-05-29T04:00:46.576Z,171695524657604
"Player stacks: #1 ""vincent @ MQhyUw5bZi"" (38.25) | #2 ""rampurge 2 @ SUmXpIp4-U"" (116.54) | #3 ""Bsav @ 5sNMsT5aU2"" (355.22) | #4 ""Rakesh @ hupzqvmCtm"" (15.28) | #5 ""aaron @ qyeHeuCNof"" (14.50) | #8 ""Charlie @ yTGy8lZPPH"" (55.75) | #9 ""balls @ BB5N1jkh81"" (81.37) | #10 ""Martini @ 52kgKkRVv9"" (50.00)",2024-05-29T04:00:46.576Z,171695524657602
"-- starting hand #136 (id: qqbobynaucqa)  (No Limit Texas Hold'em) (dealer: ""Rakesh @ hupzqvmCtm"") --",2024-05-29T04:00:46.576Z,171695524657601
"The player ""Martini @ 52kgKkRVv9"" joined the game with a stack of 50.00.",2024-05-29T04:00:46.576Z,171695524657600
"-- ending hand #135 --",2024-05-29T04:00:43.670Z,171695524367002
"""rampurge 2 @ SUmXpIp4-U"" collected 4.00 from pot",2024-05-29T04:00:43.670Z,171695524367001
"Uncalled bet of 2.00 returned to ""rampurge 2 @ SUmXpIp4-U""",2024-05-29T04:00:43.670Z,171695524367000
"""Rakesh @ hupzqvmCtm"" folds",2024-05-29T04:00:42.819Z,171695524281900
"""rampurge 2 @ SUmXpIp4-U"" bets 2.00",2024-05-29T04:00:41.339Z,171695524133900
"""Rakesh @ hupzqvmCtm"" checks",2024-05-29T04:00:38.251Z,171695523825100
"Flop:  [5♣, 4♣, J♣]",2024-05-29T04:00:31.061Z,171695523106100
"""aaron @ qyeHeuCNof"" folds",2024-05-29T04:00:30.164Z,171695523016400
"""Rakesh @ hupzqvmCtm"" calls 1.75",2024-05-29T04:00:29.330Z,171695522933000
"""Bsav @ 5sNMsT5aU2"" folds",2024-05-29T04:00:20.569Z,171695522056900
"""rampurge 2 @ SUmXpIp4-U"" raises to 1.75",2024-05-29T04:00:15.552Z,171695521555200
"""vincent @ MQhyUw5bZi"" folds",2024-05-29T04:00:12.359Z,171695521235900
"""balls @ BB5N1jkh81"" folds",2024-05-29T04:00:11.386Z,171695521138600
"The admin approved the player ""Martini @ 52kgKkRVv9"" participation with a stack of 50.00.",2024-05-29T04:00:06.234Z,171695520623400
"""Charlie @ yTGy8lZPPH"" folds",2024-05-29T04:00:02.548Z,171695520254800
"""aaron @ qyeHeuCNof"" posts a big blind of 0.50",2024-05-29T04:00:01.017Z,171695520101710
"""Rakesh @ hupzqvmCtm"" posts a small blind of 0.25",2024-05-29T04:00:01.017Z,171695520101709
"Your hand is A♦, 2♦",2024-05-29T04:00:01.017Z,171695520101703
"Player stacks: #1 ""vincent @ MQhyUw5bZi"" (38.25) | #2 ""rampurge 2 @ SUmXpIp4-U"" (114.29) | #3 ""Bsav @ 5sNMsT5aU2"" (355.22) | #4 ""Rakesh @ hupzqvmCtm"" (17.03) | #5 ""aaron @ qyeHeuCNof"" (15.00) | #8 ""Charlie @ yTGy8lZPPH"" (55.75) | #9 ""balls @ BB5N1jkh81"" (81.37)",2024-05-29T04:00:01.017Z,171695520101701
"-- starting hand #135 (id: hu3fogr10i8h)  (No Limit Texas Hold'em) (dealer: ""Bsav @ 5sNMsT5aU2"") --",2024-05-29T04:00:01.017Z,171695520101700
"-- ending hand #134 --",2024-05-29T03:59:58.105Z,171695519810502
"""aaron @ qyeHeuCNof"" collected 2.00 from pot",2024-05-29T03:59:58.105Z,171695519810501
"Uncalled bet of 4.00 returned to ""aaron @ qyeHeuCNof""",2024-05-29T03:59:58.105Z,171695519810500
"""Rakesh @ hupzqvmCtm"" folds",2024-05-29T03:59:57.249Z,171695519724900
"""Bsav @ 5sNMsT5aU2"" folds",2024-05-29T03:59:56.244Z,171695519624400
"""vincent @ MQhyUw5bZi"" folds",2024-05-29T03:59:55.303Z,171695519530300
"""aaron @ qyeHeuCNof"" bets 4.00",2024-05-29T03:59:39.464Z,171695517946400
"""Rakesh @ hupzqvmCtm"" checks",2024-05-29T03:59:30.320Z,171695517032000
"""Bsav @ 5sNMsT5aU2"" checks",2024-05-29T03:59:29.394Z,171695516939400
"Flop:  [9♦, Q♣, 8♦]",2024-05-29T03:59:27.184Z,171695516718400
"""Rakesh @ hupzqvmCtm"" checks",2024-05-29T03:59:26.303Z,171695516630300
"""Bsav @ 5sNMsT5aU2"" calls 0.50",2024-05-29T03:59:25.161Z,171695516516100
"""rampurge 2 @ SUmXpIp4-U"" folds",2024-05-29T03:59:19.891Z,171695515989100
"""vincent @ MQhyUw5bZi"" calls 0.50",2024-05-29T03:59:15.753Z,171695515575300
"""balls @ BB5N1jkh81"" folds",2024-05-29T03:59:14.702Z,171695515470200
"The player ""Martini @ 52kgKkRVv9"" requested a seat.",2024-05-29T03:59:09.840Z,171695514984000
"""Charlie @ yTGy8lZPPH"" folds",2024-05-29T03:59:05.597Z,171695514559700
"""aaron @ qyeHeuCNof"" calls 0.50",2024-05-29T03:59:04.713Z,171695514471300
"""Rakesh @ hupzqvmCtm"" posts a big blind of 0.50",2024-05-29T03:58:58.378Z,171695513837810
"""Bsav @ 5sNMsT5aU2"" posts a small blind of 0.25",2024-05-29T03:58:58.378Z,171695513837809
"Your hand is 2♠, 8♠",2024-05-29T03:58:58.378Z,171695513837803
"Player stacks: #1 ""vincent @ MQhyUw5bZi"" (38.75) | #2 ""rampurge 2 @ SUmXpIp4-U"" (114.29) | #3 ""Bsav @ 5sNMsT5aU2"" (355.72) | #4 ""Rakesh @ hupzqvmCtm"" (17.53) | #5 ""aaron @ qyeHeuCNof"" (13.50) | #8 ""Charlie @ yTGy8lZPPH"" (55.75) | #9 ""balls @ BB5N1jkh81"" (81.37)",2024-05-29T03:58:58.378Z,171695513837801
"-- starting hand #134 (id: f0bi7vfhoaiu)  (No Limit Texas Hold'em) (dealer: ""rampurge 2 @ SUmXpIp4-U"") --",2024-05-29T03:58:58.378Z,171695513837800
"""Bsav @ 5sNMsT5aU2"" shows a 7♣, 10♠.",2024-05-29T03:58:56.498Z,171695513649800
"-- ending hand #133 --",2024-05-29T03:58:54.754Z,171695513475402
"""Charlie @ yTGy8lZPPH"" collected 9.75 from pot",2024-05-29T03:58:54.754Z,171695513475401
"Uncalled bet of 3.87 returned to ""Charlie @ yTGy8lZPPH""",2024-05-29T03:58:54.754Z,171695513475400
"""aaron @ qyeHeuCNof"" folds",2024-05-29T03:58:53.942Z,171695513394200
"""Charlie @ yTGy8lZPPH"" bets 3.87",2024-05-29T03:58:49.158Z,171695512915800
"""aaron @ qyeHeuCNof"" checks",2024-05-29T03:58:44.066Z,171695512406600
"Turn: 9♠, 10♥, 7♥ [7♠]",2024-05-29T03:58:30.103Z,171695511010300
"""Charlie @ yTGy8lZPPH"" checks",2024-05-29T03:58:29.182Z,171695510918200
"""aaron @ qyeHeuCNof"" checks",2024-05-29T03:58:26.547Z,171695510654700
"Flop:  [9♠, 10♥, 7♥]",2024-05-29T03:58:24.133Z,171695510413300
"""aaron @ qyeHeuCNof"" calls 4.50",2024-05-29T03:58:23.328Z,171695510332800
"""Bsav @ 5sNMsT5aU2"" folds",2024-05-29T03:58:19.411Z,171695509941100
"""rampurge 2 @ SUmXpIp4-U"" folds",2024-05-29T03:58:16.155Z,171695509615500
"""vincent @ MQhyUw5bZi"" folds",2024-05-29T03:58:15.203Z,171695509520300
"""balls @ BB5N1jkh81"" folds",2024-05-29T03:58:14.192Z,171695509419200
"""Charlie @ yTGy8lZPPH"" raises to 4.50",2024-05-29T03:57:59.483Z,171695507948300
"""aaron @ qyeHeuCNof"" raises to 1.50",2024-05-29T03:57:45.175Z,171695506517500
"""Rakesh @ hupzqvmCtm"" folds",2024-05-29T03:57:42.945Z,171695506294500
"""Bsav @ 5sNMsT5aU2"" posts a big blind of 0.50",2024-05-29T03:57:40.826Z,171695506082610
"""rampurge 2 @ SUmXpIp4-U"" posts a small blind of 0.25",2024-05-29T03:57:40.826Z,171695506082609
"Your hand is K♦, 2♦",2024-05-29T03:57:40.826Z,171695506082603
"Player stacks: #1 ""vincent @ MQhyUw5bZi"" (38.75) | #2 ""rampurge 2 @ SUmXpIp4-U"" (114.54) | #3 ""Bsav @ 5sNMsT5aU2"" (356.22) | #4 ""Rakesh @ hupzqvmCtm"" (17.53) | #5 ""aaron @ qyeHeuCNof"" (18.00) | #8 ""Charlie @ yTGy8lZPPH"" (50.50) | #9 ""balls @ BB5N1jkh81"" (81.37)",2024-05-29T03:57:40.826Z,171695506082601
"-- starting hand #133 (id: g9cnw19ihg8o)  (No Limit Texas Hold'em) (dealer: ""vincent @ MQhyUw5bZi"") --",2024-05-29T03:57:40.826Z,171695506082600
"-- ending hand #132 --",2024-05-29T03:57:37.819Z,171695505781902
"""Charlie @ yTGy8lZPPH"" collected 5.75 from pot",2024-05-29T03:57:37.819Z,171695505781901
"Uncalled bet of 5.75 returned to ""Charlie @ yTGy8lZPPH""",2024-05-29T03:57:37.819Z,171695505781900
"""rampurge 2 @ SUmXpIp4-U"" folds",2024-05-29T03:57:36.929Z,171695505692900
"""Charlie @ yTGy8lZPPH"" bets 5.75",2024-05-29T03:57:36.029Z,171695505602900
"""rampurge 2 @ SUmXpIp4-U"" checks",2024-05-29T03:57:31.606Z,171695505160600
"Turn: J♦, 8♣, 7♠ [Q♠]",2024-05-29T03:57:30.819Z,171695505081900
"""rampurge 2 @ SUmXpIp4-U"" calls 1.00",2024-05-29T03:57:29.978Z,171695504997800
"""Charlie @ yTGy8lZPPH"" bets 1.00",2024-05-29T03:57:28.021Z,171695504802100
"""rampurge 2 @ SUmXpIp4-U"" checks",2024-05-29T03:57:25.613Z,171695504561300
"Flop:  [J♦, 8♣, 7♠]",2024-05-29T03:57:23.901Z,171695504390100
"""rampurge 2 @ SUmXpIp4-U"" calls 1.75",2024-05-29T03:57:23.094Z,171695504309400
"""vincent @ MQhyUw5bZi"" folds",2024-05-29T03:57:21.238Z,171695504123800
"""balls @ BB5N1jkh81"" folds",2024-05-29T03:57:20.221Z,171695504022100
"""Charlie @ yTGy8lZPPH"" raises to 1.75",2024-05-29T03:57:15.525Z,171695503552500
"""aaron @ qyeHeuCNof"" folds",2024-05-29T03:57:11.816Z,171695503181600
"""Rakesh @ hupzqvmCtm"" folds",2024-05-29T03:57:10.977Z,171695503097700
"""Bsav @ 5sNMsT5aU2"" folds",2024-05-29T03:56:55.122Z,171695501512200
"""rampurge 2 @ SUmXpIp4-U"" posts a big blind of 0.50",2024-05-29T03:56:51.769Z,171695501176910
"""vincent @ MQhyUw5bZi"" posts a small blind of 0.25",2024-05-29T03:56:51.769Z,171695501176909
"Your hand is 10♦, 5♦",2024-05-29T03:56:51.769Z,171695501176903
"Player stacks: #1 ""vincent @ MQhyUw5bZi"" (39.00) | #2 ""rampurge 2 @ SUmXpIp4-U"" (117.29) | #3 ""Bsav @ 5sNMsT5aU2"" (356.22) | #4 ""Rakesh @ hupzqvmCtm"" (17.53) | #5 ""aaron @ qyeHeuCNof"" (18.00) | #8 ""Charlie @ yTGy8lZPPH"" (47.50) | #9 ""balls @ BB5N1jkh81"" (81.37)",2024-05-29T03:56:51.769Z,171695501176901
"-- starting hand #132 (id: yfgzr9d5cviy)  (No Limit Texas Hold'em) (dealer: ""balls @ BB5N1jkh81"") --",2024-05-29T03:56:51.769Z,171695501176900
"""rampurge 2 @ SUmXpIp4-U"" shows a Q♥, 5♣.",2024-05-29T03:56:48.590Z,171695500859000
"-- ending hand #131 --",2024-05-29T03:56:48.152Z,171695500815202
"""balls @ BB5N1jkh81"" collected 63.00 from pot",2024-05-29T03:56:48.152Z,171695500815201
"Uncalled bet of 18.00 returned to ""balls @ BB5N1jkh81""",2024-05-29T03:56:48.152Z,171695500815200
"""aaron @ qyeHeuCNof"" folds",2024-05-29T03:56:47.281Z,171695500728100
"""balls @ BB5N1jkh81"" bets 18.00",2024-05-29T03:56:24.774Z,171695498477400
"River: 6♣, 9♠, 7♦, 3♥ [4♦]",2024-05-29T03:56:21.909Z,171695498190900
"""aaron @ qyeHeuCNof"" calls 19.00",2024-05-29T03:56:21.093Z,171695498109300
"""balls @ BB5N1jkh81"" bets 19.00",2024-05-29T03:56:17.609Z,171695497760900
"Turn: 6♣, 9♠, 7♦ [3♥]",2024-05-29T03:56:06.123Z,171695496612300
"""aaron @ qyeHeuCNof"" calls 5.00",2024-05-29T03:56:05.312Z,171695496531200
"""vincent @ MQhyUw5bZi"" folds",2024-05-29T03:56:02.491Z,171695496249100
"""balls @ BB5N1jkh81"" bets 5.00",2024-05-29T03:56:01.302Z,171695496130200
"Flop:  [6♣, 9♠, 7♦]",2024-05-29T03:55:54.376Z,171695495437600
"""aaron @ qyeHeuCNof"" calls 5.00",2024-05-29T03:55:53.551Z,171695495355100
"""vincent @ MQhyUw5bZi"" calls 5.00",2024-05-29T03:55:36.598Z,171695493659800
"""balls @ BB5N1jkh81"" raises to 5.00",2024-05-29T03:55:34.336Z,171695493433600
"""Charlie @ yTGy8lZPPH"" folds",2024-05-29T03:55:27.792Z,171695492779200
