entry,at,order
"-- starting hand #157 (id: hs91msy0lwhn)  (No Limit Texas Hold'em) (dealer: ""Jmoney23 @ kGuOSavuX5"") --",2024-05-28T19:10:52.865Z,171692345286500
"-- ending hand #156 --",2024-05-28T19:10:49.861Z,171692344986102
"""nirjain03 @ KDNyGhDT6i"" collected 38.50 from pot",2024-05-28T19:10:49.861Z,171692344986101
"Uncalled bet of 19.25 returned to ""nirjain03 @ KDNyGhDT6i""",2024-05-28T19:10:49.861Z,171692344986100
"""kenny @ -Ji9s5wxde"" folds",2024-05-28T19:10:49.001Z,171692344900100
"""Jmoney23 @ kGuOSavuX5"" folds",2024-05-28T19:10:47.880Z,171692344788000
"""nirjain03 @ KDNyGhDT6i"" bets 19.25",2024-05-28T19:10:45.647Z,171692344564700
"""kenny @ -Ji9s5wxde"" checks",2024-05-28T19:10:43.144Z,171692344314400
"""Jmoney23 @ kGuOSavuX5"" checks",2024-05-28T19:10:41.213Z,171692344121300
"Flop:  [10♣, 9♠, 4♣]",2024-05-28T19:10:40.102Z,171692344010200
"""kenny @ -Ji9s5wxde"" calls 12.50",2024-05-28T19:10:39.262Z,171692343926200
"""bsav @ tPC0CjS1ZG"" folds",2024-05-28T19:10:31.927Z,171692343192700
"""Jmoney23 @ kGuOSavuX5"" calls 12.50",2024-05-28T19:10:30.932Z,171692343093200
"""nirjain03 @ KDNyGhDT6i"" raises to 12.50",2024-05-28T19:10:27.945Z,171692342794500
"""Krafty @ 1Lqymy5K-Q"" folds",2024-05-28T19:10:23.389Z,171692342338900
"""arnav @ 2Ad_lqR7T8"" folds",2024-05-28T19:10:19.058Z,171692341905800
"""kenny @ -Ji9s5wxde"" raises to 3.00",2024-05-28T19:10:18.068Z,171692341806800
"""ttt @ 4BgyrxeC36"" folds",2024-05-28T19:10:14.261Z,171692341426100
"""bsav @ tPC0CjS1ZG"" posts a big blind of 1.00",2024-05-28T19:10:12.859Z,171692341285911
"""Jmoney23 @ kGuOSavuX5"" posts a small blind of 0.50",2024-05-28T19:10:12.859Z,171692341285910
"Player stacks: #1 ""Jmoney23 @ kGuOSavuX5"" (326.12) | #3 ""bsav @ tPC0CjS1ZG"" (669.84) | #5 ""ttt @ 4BgyrxeC36"" (285.08) | #6 ""kenny @ -Ji9s5wxde"" (214.00) | #7 ""arnav @ 2Ad_lqR7T8"" (198.50) | #9 ""Krafty @ 1Lqymy5K-Q"" (187.13) | #10 ""nirjain03 @ KDNyGhDT6i"" (440.78)",2024-05-28T19:10:12.859Z,171692341285902
"-- starting hand #156 (id: rasczqjpz1d8)  (No Limit Texas Hold'em) (dealer: ""nirjain03 @ KDNyGhDT6i"") --",2024-05-28T19:10:12.859Z,171692341285901
"The player ""Charlie @ yTGy8lZPPH"" quits the game with a stack of 0.00.",2024-05-28T19:10:12.859Z,171692341285900
"""kenny @ -Ji9s5wxde"" shows a 2♠, K♥.",2024-05-28T19:10:11.497Z,171692341149700
"""nirjain03 @ KDNyGhDT6i"" shows a 10♦, 7♦.",2024-05-28T19:10:11.026Z,171692341102600
"""Krafty @ 1Lqymy5K-Q"" shows a 4♥, 4♦.",2024-05-28T19:10:08.700Z,171692340870000
"-- ending hand #155 --",2024-05-28T19:10:07.748Z,171692340774801
"""bsav @ tPC0CjS1ZG"" collected 539.00 from pot with Two Pair, A's & 3's (combination: A♦, A♥, 3♠, 3♥, 10♥)",2024-05-28T19:10:07.748Z,171692340774800
"River: 5♠, 3♠, 10♥, 6♥ [3♥]",2024-05-28T19:10:03.742Z,171692340374200
"Turn: 5♠, 3♠, 10♥ [6♥]",2024-05-28T19:09:59.739Z,171692339973900
"""Charlie @ yTGy8lZPPH"" shows a Q♥, Q♦.",2024-05-28T19:09:55.731Z,171692339573101
"""bsav @ tPC0CjS1ZG"" shows a A♦, A♥.",2024-05-28T19:09:55.731Z,171692339573100
"Some players choose to not run it twice.",2024-05-28T19:09:54.890Z,171692339489001
"""bsav @ tPC0CjS1ZG"" chooses to not run it twice.",2024-05-28T19:09:54.890Z,171692339489000
"""Charlie @ yTGy8lZPPH"" chooses to  run it twice.",2024-05-28T19:09:54.580Z,171692339458000
"Remaining players decide whether to run it twice.",2024-05-28T19:09:53.414Z,171692339341401
"""bsav @ tPC0CjS1ZG"" calls 195.50",2024-05-28T19:09:53.414Z,171692339341400
"""Charlie @ yTGy8lZPPH"" bets 195.50 and go all in",2024-05-28T19:09:51.974Z,171692339197400
"""bsav @ tPC0CjS1ZG"" checks",2024-05-28T19:09:48.413Z,171692338841300
"Flop:  [5♠, 3♠, 10♥]",2024-05-28T19:09:40.710Z,171692338071000
"""nirjain03 @ KDNyGhDT6i"" folds",2024-05-28T19:09:39.901Z,171692337990100
"""Krafty @ 1Lqymy5K-Q"" folds",2024-05-28T19:09:38.230Z,171692337823000
"""ttt @ 4BgyrxeC36"" folds",2024-05-28T19:09:37.388Z,171692337738800
"""Charlie @ yTGy8lZPPH"" calls 60.00",2024-05-28T19:09:35.284Z,171692337528400
"""bsav @ tPC0CjS1ZG"" raises to 60.00",2024-05-28T19:09:32.102Z,171692337210200
"""Jmoney23 @ kGuOSavuX5"" folds",2024-05-28T19:09:25.745Z,171692336574500
"""nirjain03 @ KDNyGhDT6i"" calls 9.00",2024-05-28T19:09:24.858Z,171692336485800
"""Krafty @ 1Lqymy5K-Q"" calls 9.00",2024-05-28T19:09:23.741Z,171692336374100
"""arnav @ 2Ad_lqR7T8"" folds",2024-05-28T19:09:18.751Z,171692335875100
"""kenny @ -Ji9s5wxde"" folds",2024-05-28T19:09:17.871Z,171692335787100
"""ttt @ 4BgyrxeC36"" calls 9.00",2024-05-28T19:09:16.748Z,171692335674800
"""Charlie @ yTGy8lZPPH"" raises to 9.00",2024-05-28T19:09:04.279Z,171692334427900
"""bsav @ tPC0CjS1ZG"" raises to 3.00",2024-05-28T19:09:01.078Z,171692334107800
"""Jmoney23 @ kGuOSavuX5"" posts a big blind of 1.00",2024-05-28T19:08:57.956Z,171692333795612
"""nirjain03 @ KDNyGhDT6i"" posts a small blind of 0.50",2024-05-28T19:08:57.956Z,171692333795611
"Player stacks: #1 ""Jmoney23 @ kGuOSavuX5"" (327.12) | #3 ""bsav @ tPC0CjS1ZG"" (386.34) | #4 ""Charlie @ yTGy8lZPPH"" (255.50) | #5 ""ttt @ 4BgyrxeC36"" (294.08) | #6 ""kenny @ -Ji9s5wxde"" (214.00) | #7 ""arnav @ 2Ad_lqR7T8"" (198.50) | #9 ""Krafty @ 1Lqymy5K-Q"" (196.13) | #10 ""nirjain03 @ KDNyGhDT6i"" (449.78)",2024-05-28T19:08:57.956Z,171692333795602
"-- starting hand #155 (id: ya7zhgafjysw)  (No Limit Texas Hold'em) (dealer: ""Krafty @ 1Lqymy5K-Q"") --",2024-05-28T19:08:57.956Z,171692333795601
"The player ""Colin @ KOZnSkIDfd"" quits the game with a stack of 0.00.",2024-05-28T19:08:57.956Z,171692333795600
"-- ending hand #154 --",2024-05-28T19:08:54.937Z,171692333493703
"""Colin @ KOZnSkIDfd"" shows a J♣, 9♣.",2024-05-28T19:08:54.937Z,171692333493702
"""nirjain03 @ KDNyGhDT6i"" collected 199.60 from pot with Pair, K's (combination: K♦, K♠, A♦, 7♣, 5♦)",2024-05-28T19:08:54.937Z,171692333493701
"""nirjain03 @ KDNyGhDT6i"" shows a K♦, A♦.",2024-05-28T19:08:54.937Z,171692333493700
"""nirjain03 @ KDNyGhDT6i"" calls 75.55",2024-05-28T19:08:54.037Z,171692333403700
"""Colin @ KOZnSkIDfd"" bets 75.55 and go all in",2024-05-28T19:08:52.101Z,171692333210100
"""nirjain03 @ KDNyGhDT6i"" checks",2024-05-28T19:08:47.466Z,171692332746600
"River: 2♠, 7♣, K♠, 4♠ [5♦]",2024-05-28T19:08:41.748Z,171692332174800
"""Colin @ KOZnSkIDfd"" checks",2024-05-28T19:08:40.907Z,171692332090700
"""nirjain03 @ KDNyGhDT6i"" checks",2024-05-28T19:08:25.417Z,171692330541700
"Turn: 2♠, 7♣, K♠ [4♠]",2024-05-28T19:08:24.065Z,171692330406500
"""nirjain03 @ KDNyGhDT6i"" calls 10.00",2024-05-28T19:08:23.247Z,171692330324700
"""Colin @ KOZnSkIDfd"" bets 10.00",2024-05-28T19:08:21.077Z,171692330107700
"""nirjain03 @ KDNyGhDT6i"" checks",2024-05-28T19:08:12.586Z,171692329258600
"Flop:  [2♠, 7♣, K♠]",2024-05-28T19:08:09.334Z,171692328933400
"""bsav @ tPC0CjS1ZG"" folds",2024-05-28T19:08:08.507Z,171692328850700
"""Colin @ KOZnSkIDfd"" calls 12.50",2024-05-28T19:08:01.987Z,171692328198700
"""nirjain03 @ KDNyGhDT6i"" raises to 12.50",2024-05-28T19:07:52.597Z,171692327259700
"""Krafty @ 1Lqymy5K-Q"" folds",2024-05-28T19:07:50.103Z,171692327010300
"""arnav @ 2Ad_lqR7T8"" folds",2024-05-28T19:07:47.364Z,171692326736400
"""kenny @ -Ji9s5wxde"" folds",2024-05-28T19:07:46.480Z,171692326648000
"""ttt @ 4BgyrxeC36"" folds",2024-05-28T19:07:44.203Z,171692326420300
"""Charlie @ yTGy8lZPPH"" folds",2024-05-28T19:07:43.238Z,171692326323800
"""bsav @ tPC0CjS1ZG"" calls 3.00",2024-05-28T19:07:42.347Z,171692326234700
"""Colin @ KOZnSkIDfd"" raises to 3.00",2024-05-28T19:07:39.193Z,171692325919300
"""Jmoney23 @ kGuOSavuX5"" folds",2024-05-28T19:07:36.318Z,171692325631800
"""nirjain03 @ KDNyGhDT6i"" posts a big blind of 1.00",2024-05-28T19:07:35.147Z,171692325514712
"""Krafty @ 1Lqymy5K-Q"" posts a small blind of 0.50",2024-05-28T19:07:35.147Z,171692325514711
"Player stacks: #1 ""Jmoney23 @ kGuOSavuX5"" (327.12) | #2 ""Colin @ KOZnSkIDfd"" (98.05) | #3 ""bsav @ tPC0CjS1ZG"" (389.34) | #4 ""Charlie @ yTGy8lZPPH"" (255.50) | #5 ""ttt @ 4BgyrxeC36"" (294.08) | #6 ""kenny @ -Ji9s5wxde"" (214.00) | #7 ""arnav @ 2Ad_lqR7T8"" (198.50) | #9 ""Krafty @ 1Lqymy5K-Q"" (196.63) | #10 ""nirjain03 @ KDNyGhDT6i"" (348.23)",2024-05-28T19:07:35.147Z,171692325514701
"-- starting hand #154 (id: o1n6ilabdrhp)  (No Limit Texas Hold'em) (dealer: ""arnav @ 2Ad_lqR7T8"") --",2024-05-28T19:07:35.147Z,171692325514700
"-- ending hand #153 --",2024-05-28T19:07:32.221Z,171692325222102
"""bsav @ tPC0CjS1ZG"" collected 42.50 from pot",2024-05-28T19:07:32.221Z,171692325222101
"Uncalled bet of 10.00 returned to ""bsav @ tPC0CjS1ZG""",2024-05-28T19:07:32.221Z,171692325222100
"""kenny @ -Ji9s5wxde"" folds",2024-05-28T19:07:31.378Z,171692325137800
"""ttt @ 4BgyrxeC36"" folds",2024-05-28T19:07:30.024Z,171692325002400
"""bsav @ tPC0CjS1ZG"" bets 10.00",2024-05-28T19:07:24.877Z,171692324487700
"River: 3♦, 6♥, 3♥, 4♦ [4♥]",2024-05-28T19:07:07.101Z,171692322710100
"""kenny @ -Ji9s5wxde"" checks",2024-05-28T19:07:06.213Z,171692322621300
"""ttt @ 4BgyrxeC36"" checks",2024-05-28T19:06:59.738Z,171692321973800
"""bsav @ tPC0CjS1ZG"" checks",2024-05-28T19:06:58.193Z,171692321819300
"Turn: 3♦, 6♥, 3♥ [4♦]",2024-05-28T19:06:55.485Z,171692321548500
"""ttt @ 4BgyrxeC36"" calls 10.00",2024-05-28T19:06:54.673Z,171692321467300
"""bsav @ tPC0CjS1ZG"" calls 10.00",2024-05-28T19:06:51.618Z,171692321161800
"""Krafty @ 1Lqymy5K-Q"" folds",2024-05-28T19:06:42.913Z,171692320291300
"""kenny @ -Ji9s5wxde"" raises to 10.00",2024-05-28T19:06:41.995Z,171692320199500
"""ttt @ 4BgyrxeC36"" bets 3.00",2024-05-28T19:06:35.396Z,171692319539600
"""bsav @ tPC0CjS1ZG"" checks",2024-05-28T19:06:31.720Z,171692319172000
"""Krafty @ 1Lqymy5K-Q"" checks",2024-05-28T19:06:28.742Z,171692318874200
"Flop:  [3♦, 6♥, 3♥]",2024-05-28T19:06:25.818Z,171692318581800
"""Krafty @ 1Lqymy5K-Q"" calls 3.00",2024-05-28T19:06:25.007Z,171692318500700
"""arnav @ 2Ad_lqR7T8"" folds",2024-05-28T19:06:22.696Z,171692318269600
"""kenny @ -Ji9s5wxde"" calls 3.00",2024-05-28T19:06:21.742Z,171692318174200
"""ttt @ 4BgyrxeC36"" calls 3.00",2024-05-28T19:06:20.118Z,171692318011800
"""Charlie @ yTGy8lZPPH"" folds",2024-05-28T19:06:17.361Z,171692317736100
"""bsav @ tPC0CjS1ZG"" raises to 3.00",2024-05-28T19:06:16.399Z,171692317639900
"""Colin @ KOZnSkIDfd"" folds",2024-05-28T19:06:13.455Z,171692317345500
"""Jmoney23 @ kGuOSavuX5"" folds",2024-05-28T19:06:11.991Z,171692317199100
"""nirjain03 @ KDNyGhDT6i"" folds",2024-05-28T19:06:10.720Z,171692317072000
"""Krafty @ 1Lqymy5K-Q"" posts a big blind of 1.00",2024-05-28T19:06:08.994Z,171692316899412
"""arnav @ 2Ad_lqR7T8"" posts a small blind of 0.50",2024-05-28T19:06:08.994Z,171692316899411
"Player stacks: #1 ""Jmoney23 @ kGuOSavuX5"" (327.12) | #2 ""Colin @ KOZnSkIDfd"" (98.05) | #3 ""bsav @ tPC0CjS1ZG"" (359.84) | #4 ""Charlie @ yTGy8lZPPH"" (255.50) | #5 ""ttt @ 4BgyrxeC36"" (307.08) | #6 ""kenny @ -Ji9s5wxde"" (227.00) | #7 ""arnav @ 2Ad_lqR7T8"" (199.00) | #9 ""Krafty @ 1Lqymy5K-Q"" (199.63) | #10 ""nirjain03 @ KDNyGhDT6i"" (348.23)",2024-05-28T19:06:08.994Z,171692316899401
"-- starting hand #153 (id: v538f6uu4yqj)  (No Limit Texas Hold'em) (dealer: ""kenny @ -Ji9s5wxde"") --",2024-05-28T19:06:08.994Z,171692316899400
"""kenny @ -Ji9s5wxde"" shows a 5♠, 2♥.",2024-05-28T19:06:07.287Z,171692316728700
"-- ending hand #152 --",2024-05-28T19:06:05.196Z,171692316519602
"""Krafty @ 1Lqymy5K-Q"" collected 31.50 from pot with Straight, A High (combination: A♥, K♠, Q♦, J♥, 10♣)",2024-05-28T19:06:05.196Z,171692316519601
"""Krafty @ 1Lqymy5K-Q"" shows a K♠, A♥.",2024-05-28T19:06:05.196Z,171692316519600
"""nirjain03 @ KDNyGhDT6i"" calls 10.50",2024-05-28T19:06:04.370Z,171692316437000
"""Krafty @ 1Lqymy5K-Q"" bets 10.50",2024-05-28T19:05:54.676Z,171692315467600
"River: Q♦, J♥, 9♠, 10♣ [8♠]",2024-05-28T19:05:50.454Z,171692315045400
"""nirjain03 @ KDNyGhDT6i"" checks",2024-05-28T19:05:49.641Z,171692314964100
"""Krafty @ 1Lqymy5K-Q"" checks",2024-05-28T19:05:48.569Z,171692314856900
"Turn: Q♦, J♥, 9♠ [10♣]",2024-05-28T19:05:45.153Z,171692314515300
"""nirjain03 @ KDNyGhDT6i"" checks",2024-05-28T19:05:44.273Z,171692314427300
"""Krafty @ 1Lqymy5K-Q"" checks",2024-05-28T19:05:43.136Z,171692314313600
"Flop:  [Q♦, J♥, 9♠]",2024-05-28T19:05:35.197Z,171692313519700
"""Krafty @ 1Lqymy5K-Q"" calls 4.50",2024-05-28T19:05:34.387Z,171692313438700
"""arnav @ 2Ad_lqR7T8"" folds",2024-05-28T19:05:31.598Z,171692313159800
"""kenny @ -Ji9s5wxde"" folds",2024-05-28T19:05:30.617Z,171692313061700
"""ttt @ 4BgyrxeC36"" folds",2024-05-28T19:05:27.282Z,171692312728200
"""Charlie @ yTGy8lZPPH"" folds",2024-05-28T19:05:26.385Z,171692312638500
"""bsav @ tPC0CjS1ZG"" folds",2024-05-28T19:05:25.457Z,171692312545700
"""Colin @ KOZnSkIDfd"" folds",2024-05-28T19:05:24.563Z,171692312456300
"""Jmoney23 @ kGuOSavuX5"" folds",2024-05-28T19:05:23.622Z,171692312362200
"""nirjain03 @ KDNyGhDT6i"" raises to 4.50",2024-05-28T19:05:22.770Z,171692312277000
"""Krafty @ 1Lqymy5K-Q"" calls 1.00",2024-05-28T19:05:20.046Z,171692312004600
"""arnav @ 2Ad_lqR7T8"" posts a big blind of 1.00",2024-05-28T19:05:15.326Z,171692311532612
"""kenny @ -Ji9s5wxde"" posts a small blind of 0.50",2024-05-28T19:05:15.326Z,171692311532611
"Player stacks: #1 ""Jmoney23 @ kGuOSavuX5"" (327.12) | #2 ""Colin @ KOZnSkIDfd"" (98.05) | #3 ""bsav @ tPC0CjS1ZG"" (359.84) | #4 ""Charlie @ yTGy8lZPPH"" (255.50) | #5 ""ttt @ 4BgyrxeC36"" (307.08) | #6 ""kenny @ -Ji9s5wxde"" (227.50) | #7 ""arnav @ 2Ad_lqR7T8"" (200.00) | #9 ""Krafty @ 1Lqymy5K-Q"" (183.13) | #10 ""nirjain03 @ KDNyGhDT6i"" (363.23)",2024-05-28T19:05:15.326Z,171692311532601
"-- starting hand #152 (id: nnxm22juahor)  (No Limit Texas Hold'em) (dealer: ""ttt @ 4BgyrxeC36"") --",2024-05-28T19:05:15.326Z,171692311532600
"-- ending hand #151 --",2024-05-28T19:05:12.316Z,171692311231602
"""nirjain03 @ KDNyGhDT6i"" collected 57.96 from pot",2024-05-28T19:05:12.316Z,171692311231601
"Uncalled bet of 28.98 returned to ""nirjain03 @ KDNyGhDT6i""",2024-05-28T19:05:12.316Z,171692311231600
"""ttt @ 4BgyrxeC36"" folds",2024-05-28T19:05:11.420Z,171692311142000
"""nirjain03 @ KDNyGhDT6i"" bets 28.98",2024-05-28T19:05:04.141Z,171692310414100
"""ttt @ 4BgyrxeC36"" checks",2024-05-28T19:05:00.896Z,171692310089600
"Turn: 7♠, J♦, 2♥ [K♦]",2024-05-28T19:04:59.268Z,171692309926800
"""ttt @ 4BgyrxeC36"" calls 18.99",2024-05-28T19:04:58.400Z,171692309840000
"""Colin @ KOZnSkIDfd"" folds",2024-05-28T19:04:53.097Z,171692309309700
"""nirjain03 @ KDNyGhDT6i"" raises to 18.99",2024-05-28T19:04:41.673Z,171692308167300
"""Krafty @ 1Lqymy5K-Q"" folds",2024-05-28T19:04:36.288Z,171692307628800
"""ttt @ 4BgyrxeC36"" calls 4.50",2024-05-28T19:04:07.459Z,171692304745900
"""Colin @ KOZnSkIDfd"" bets 4.50",2024-05-28T19:04:02.236Z,171692304223600
"""nirjain03 @ KDNyGhDT6i"" checks",2024-05-28T19:03:55.785Z,171692303578500
"""Krafty @ 1Lqymy5K-Q"" checks",2024-05-28T19:03:53.683Z,171692303368300
"""ttt @ 4BgyrxeC36"" checks",2024-05-28T19:03:50.012Z,171692303001200
"Flop:  [7♠, J♦, 2♥]",2024-05-28T19:03:47.547Z,171692302754700
"""Krafty @ 1Lqymy5K-Q"" calls 3.62",2024-05-28T19:03:46.719Z,171692302671900
"""kenny @ -Ji9s5wxde"" folds",2024-05-28T19:03:28.886Z,171692300888600
"""ttt @ 4BgyrxeC36"" calls 3.62",2024-05-28T19:03:27.604Z,171692300760400
"""Charlie @ yTGy8lZPPH"" folds",2024-05-28T19:03:23.557Z,171692300355700
"""bsav @ tPC0CjS1ZG"" folds",2024-05-28T19:03:22.560Z,171692300256000
"""Colin @ KOZnSkIDfd"" calls 3.62",2024-05-28T19:03:21.606Z,171692300160600
"""Jmoney23 @ kGuOSavuX5"" folds",2024-05-28T19:03:16.264Z,171692299626400
"""nirjain03 @ KDNyGhDT6i"" raises to 3.62",2024-05-28T19:03:15.280Z,171692299528000
"""Krafty @ 1Lqymy5K-Q"" calls 1.00",2024-05-28T19:03:08.503Z,171692298850300
"""arnav @ 2Ad_lqR7T8"" folds",2024-05-28T19:03:01.277Z,171692298127700
"""kenny @ -Ji9s5wxde"" posts a big blind of 1.00",2024-05-28T19:02:56.564Z,171692297656412
"""ttt @ 4BgyrxeC36"" posts a small blind of 0.50",2024-05-28T19:02:56.564Z,171692297656411
"Player stacks: #1 ""Jmoney23 @ kGuOSavuX5"" (327.12) | #2 ""Colin @ KOZnSkIDfd"" (106.17) | #3 ""bsav @ tPC0CjS1ZG"" (359.84) | #4 ""Charlie @ yTGy8lZPPH"" (255.50) | #5 ""ttt @ 4BgyrxeC36"" (329.69) | #6 ""kenny @ -Ji9s5wxde"" (228.50) | #7 ""arnav @ 2Ad_lqR7T8"" (200.00) | #9 ""Krafty @ 1Lqymy5K-Q"" (186.75) | #10 ""nirjain03 @ KDNyGhDT6i"" (327.88)",2024-05-28T19:02:56.564Z,171692297656401
"-- starting hand #151 (id: qfbvy15zdyti)  (No Limit Texas Hold'em) (dealer: ""Charlie @ yTGy8lZPPH"") --",2024-05-28T19:02:56.564Z,171692297656400
"-- ending hand #150 --",2024-05-28T19:02:51.542Z,171692297154202
"""kenny @ -Ji9s5wxde"" collected 114.25 from pot with Pair, K's on the second run  (combination: K♦, K♣, A♥, 9♠, 7♣)",2024-05-28T19:02:51.542Z,171692297154201
"""kenny @ -Ji9s5wxde"" collected 114.25 from pot with Two Pair, K's & 3's (combination: K♦, K♣, 3♦, 3♠, J♥)",2024-05-28T19:02:51.542Z,171692297154200
"River (second run): 3♦, 9♠, 2♣, A♥ [7♣]",2024-05-28T19:02:47.536Z,171692296753600
"Turn (second run): 3♦, 9♠, 2♣ [A♥]",2024-05-28T19:02:43.450Z,171692296345000
"River: 3♦, 9♠, 2♣, 3♠ [J♥]",2024-05-28T19:02:39.445Z,171692295944500
"Turn: 3♦, 9♠, 2♣ [3♠]",2024-05-28T19:02:35.423Z,171692295542300
"""kenny @ -Ji9s5wxde"" shows a K♦, K♣.",2024-05-28T19:02:31.405Z,171692295140501
"""Colin @ KOZnSkIDfd"" shows a 10♦, 10♥.",2024-05-28T19:02:31.405Z,171692295140500
"All players in hand choose to run it twice.",2024-05-28T19:02:30.583Z,171692295058301
"""Colin @ KOZnSkIDfd"" chooses to  run it twice.",2024-05-28T19:02:30.583Z,171692295058300
"""kenny @ -Ji9s5wxde"" chooses to  run it twice.",2024-05-28T19:02:30.432Z,171692295043200
"Remaining players decide whether to run it twice.",2024-05-28T19:02:29.166Z,171692294916601
"""kenny @ -Ji9s5wxde"" calls 101.00 and go all in",2024-05-28T19:02:29.166Z,171692294916600
"""Colin @ KOZnSkIDfd"" raises to 101.00",2024-05-28T19:02:27.745Z,171692294774500
"""kenny @ -Ji9s5wxde"" raises to 25.00",2024-05-28T19:02:06.752Z,171692292675200
"""Colin @ KOZnSkIDfd"" bets 10.75",2024-05-28T19:01:57.640Z,171692291764000
"""kenny @ -Ji9s5wxde"" checks",2024-05-28T19:01:50.270Z,171692291027000
"Flop:  [3♦, 9♠, 2♣]",2024-05-28T19:01:48.836Z,171692290883600
"""kenny @ -Ji9s5wxde"" calls 12.50",2024-05-28T19:01:48.013Z,171692290801300
"""ttt @ 4BgyrxeC36"" folds",2024-05-28T19:01:45.883Z,171692290588300
"""Charlie @ yTGy8lZPPH"" folds",2024-05-28T19:01:44.973Z,171692290497300
"""bsav @ tPC0CjS1ZG"" folds",2024-05-28T19:01:44.052Z,171692290405200
"""Colin @ KOZnSkIDfd"" raises to 12.50",2024-05-28T19:01:42.880Z,171692290288000
"""Jmoney23 @ kGuOSavuX5"" folds",2024-05-28T19:01:38.395Z,171692289839500
"""nirjain03 @ KDNyGhDT6i"" folds",2024-05-28T19:01:37.490Z,171692289749000
"""Krafty @ 1Lqymy5K-Q"" folds",2024-05-28T19:01:36.415Z,171692289641500
"""arnav @ 2Ad_lqR7T8"" folds",2024-05-28T19:01:35.520Z,171692289552000
"""kenny @ -Ji9s5wxde"" raises to 3.00",2024-05-28T19:01:15.572Z,171692287557200
"""ttt @ 4BgyrxeC36"" posts a big blind of 1.00",2024-05-28T19:01:09.137Z,171692286913712
"""Charlie @ yTGy8lZPPH"" posts a small blind of 0.50",2024-05-28T19:01:09.137Z,171692286913711
"Player stacks: #1 ""Jmoney23 @ kGuOSavuX5"" (327.12) | #2 ""Colin @ KOZnSkIDfd"" (219.67) | #3 ""bsav @ tPC0CjS1ZG"" (359.84) | #4 ""Charlie @ yTGy8lZPPH"" (256.00) | #5 ""ttt @ 4BgyrxeC36"" (330.69) | #6 ""kenny @ -Ji9s5wxde"" (113.50) | #7 ""arnav @ 2Ad_lqR7T8"" (200.00) | #9 ""Krafty @ 1Lqymy5K-Q"" (186.75) | #10 ""nirjain03 @ KDNyGhDT6i"" (327.88)",2024-05-28T19:01:09.137Z,171692286913701
"-- starting hand #150 (id: 3hhsxnjkm0vf)  (No Limit Texas Hold'em) (dealer: ""bsav @ tPC0CjS1ZG"") --",2024-05-28T19:01:09.137Z,171692286913700
"""Krafty @ 1Lqymy5K-Q"" shows a 3♠, 8♠.",2024-05-28T19:01:06.940Z,171692286694000
"-- ending hand #149 --",2024-05-28T19:01:05.459Z,171692286545902
"""Charlie @ yTGy8lZPPH"" collected 22.00 from pot",2024-05-28T19:01:05.459Z,171692286545901
"Uncalled bet of 25.00 returned to ""Charlie @ yTGy8lZPPH""",2024-05-28T19:01:05.459Z,171692286545900
"""nirjain03 @ KDNyGhDT6i"" folds",2024-05-28T19:01:04.653Z,171692286465300
"""Charlie @ yTGy8lZPPH"" bets 25.00",2024-05-28T19:01:03.118Z,171692286311800
"River: 7♠, 8♣, 2♥, 6♥ [8♥]",2024-05-28T19:00:57.536Z,171692285753600
"""nirjain03 @ KDNyGhDT6i"" checks",2024-05-28T19:00:56.728Z,171692285672800
"""Charlie @ yTGy8lZPPH"" checks",2024-05-28T19:00:55.649Z,171692285564900
"Turn: 7♠, 8♣, 2♥ [6♥]",2024-05-28T19:00:54.291Z,171692285429100
"""Charlie @ yTGy8lZPPH"" calls 5.50",2024-05-28T19:00:53.461Z,171692285346100
"""Colin @ KOZnSkIDfd"" folds",2024-05-28T19:00:50.100Z,171692285010000
"""nirjain03 @ KDNyGhDT6i"" bets 5.50",2024-05-28T19:00:49.213Z,171692284921300
"""Charlie @ yTGy8lZPPH"" checks",2024-05-28T19:00:46.257Z,171692284625700
"Flop:  [7♠, 8♣, 2♥]",2024-05-28T19:00:44.045Z,171692284404500
"""Charlie @ yTGy8lZPPH"" calls 3.50",2024-05-28T19:00:43.219Z,171692284321900
"""bsav @ tPC0CjS1ZG"" folds",2024-05-28T19:00:41.288Z,171692284128800
"""Colin @ KOZnSkIDfd"" calls 3.50",2024-05-28T19:00:40.120Z,171692284012000
"""Jmoney23 @ kGuOSavuX5"" folds",2024-05-28T19:00:30.574Z,171692283057400
"""nirjain03 @ KDNyGhDT6i"" raises to 3.50",2024-05-28T19:00:29.674Z,171692282967400
"""Krafty @ 1Lqymy5K-Q"" folds",2024-05-28T19:00:27.414Z,171692282741400
"""arnav @ 2Ad_lqR7T8"" folds",2024-05-28T19:00:15.102Z,171692281510200
"""kenny @ -Ji9s5wxde"" folds",2024-05-28T19:00:14.119Z,171692281411900
"""ttt @ 4BgyrxeC36"" folds",2024-05-28T19:00:12.907Z,171692281290700
"""Charlie @ yTGy8lZPPH"" posts a big blind of 1.00",2024-05-28T18:59:55.038Z,171692279503812
"""bsav @ tPC0CjS1ZG"" posts a small blind of 0.50",2024-05-28T18:59:55.038Z,171692279503811
