entry,at,order
"""RichyMonk @ FEO1IFK9DF"" bets 2.70",2024-06-13T01:22:13.262Z,171824173326200
"""wifahat @ IrHMv6D9Pc"" checks",2024-06-13T01:22:10.587Z,171824173058700
"""dinotard @ DpYbUCrrNj"" checks",2024-06-13T01:22:08.275Z,171824172827500
"River: 2♥, 9♣, 4♣, 6♠ [3♦]",2024-06-13T01:22:06.817Z,171824172681700
"""Gdubb @ 63M10M2fQF"" checks",2024-06-13T01:22:05.974Z,171824172597400
"""RichyMonk @ FEO1IFK9DF"" checks",2024-06-13T01:22:01.301Z,171824172130100
"""wifahat @ IrHMv6D9Pc"" checks",2024-06-13T01:22:00.415Z,171824172041500
"""dinotard @ DpYbUCrrNj"" checks",2024-06-13T01:21:58.347Z,171824171834700
"Turn: 2♥, 9♣, 4♣ [6♠]",2024-06-13T01:21:56.494Z,171824171649400
"""Gdubb @ 63M10M2fQF"" checks",2024-06-13T01:21:55.663Z,171824171566300
"The player ""neel @ daApjm1tNP"" requested a seat.",2024-06-13T01:21:54.357Z,171824171435700
"""RichyMonk @ FEO1IFK9DF"" checks",2024-06-13T01:21:45.754Z,171824170575400
"""wifahat @ IrHMv6D9Pc"" checks",2024-06-13T01:21:44.870Z,171824170487000
"""dinotard @ DpYbUCrrNj"" checks",2024-06-13T01:21:43.726Z,171824170372600
"Flop:  [2♥, 9♣, 4♣]",2024-06-13T01:21:41.432Z,171824170143200
"""RichyMonk @ FEO1IFK9DF"" calls 0.90",2024-06-13T01:21:40.589Z,171824170058900
"""wifahat @ IrHMv6D9Pc"" calls 0.90",2024-06-13T01:21:35.566Z,171824169556600
"""dinotard @ DpYbUCrrNj"" calls 0.90",2024-06-13T01:21:33.884Z,171824169388400
"""Gdubb @ 63M10M2fQF"" raises to 0.90",2024-06-13T01:21:29.439Z,171824168943900
"""daze @ _mE1UMbOE9"" folds",2024-06-13T01:21:25.613Z,171824168561300
"""bloop @ s5-VI_H0lj"" folds",2024-06-13T01:21:24.390Z,171824168439000
"""RichyMonk @ FEO1IFK9DF"" calls 0.30",2024-06-13T01:21:23.415Z,171824168341500
"""Zubin @ t_IWRml_Yp"" folds",2024-06-13T01:21:21.946Z,171824168194600
"""wifahat @ IrHMv6D9Pc"" posts a big blind of 0.30",2024-06-13T01:21:20.002Z,171824168000211
"""dinotard @ DpYbUCrrNj"" posts a small blind of 0.10",2024-06-13T01:21:20.002Z,171824168000210
"Player stacks: #1 ""daze @ _mE1UMbOE9"" (24.72) | #2 ""Gdubb @ 63M10M2fQF"" (89.13) | #4 ""dinotard @ DpYbUCrrNj"" (157.56) | #5 ""wifahat @ IrHMv6D9Pc"" (37.40) | #6 ""Zubin @ t_IWRml_Yp"" (96.55) | #8 ""RichyMonk @ FEO1IFK9DF"" (49.15) | #9 ""bloop @ s5-VI_H0lj"" (130.24)",2024-06-13T01:21:20.002Z,171824168000202
"-- starting hand #112 (id: nmqgm1htwfbk)  (No Limit Texas Hold'em) (dead button) --",2024-06-13T01:21:20.002Z,171824168000201
"The player ""JH @ p1XQnbxYDk"" quits the game with a stack of 0.00.",2024-06-13T01:21:20.002Z,171824168000200
"""bloop @ s5-VI_H0lj"" shows a K♠, 9♣.",2024-06-13T01:21:17.809Z,171824167780900
"-- ending hand #111 --",2024-06-13T01:21:16.240Z,171824167624003
"""JH @ p1XQnbxYDk"" shows a A♦, 2♥.",2024-06-13T01:21:16.240Z,171824167624002
"""dinotard @ DpYbUCrrNj"" collected 106.66 from pot with Straight, A High (combination: A♥, K♣, Q♦, J♣, 10♥)",2024-06-13T01:21:16.240Z,171824167624001
"""dinotard @ DpYbUCrrNj"" shows a K♣, A♥.",2024-06-13T01:21:16.240Z,171824167624000
"""dinotard @ DpYbUCrrNj"" calls 31.82",2024-06-13T01:21:15.438Z,171824167543800
"""JH @ p1XQnbxYDk"" bets 31.82 and go all in",2024-06-13T01:21:13.568Z,171824167356800
"River: A♠, Q♦, 10♥, A♣ [J♣]",2024-06-13T01:21:11.994Z,171824167199400
"""JH @ p1XQnbxYDk"" calls 11.11",2024-06-13T01:21:11.172Z,171824167117200
"""dinotard @ DpYbUCrrNj"" bets 11.11",2024-06-13T01:21:08.578Z,171824166857800
"""JH @ p1XQnbxYDk"" checks",2024-06-13T01:21:01.744Z,171824166174400
"Turn: A♠, Q♦, 10♥ [A♣]",2024-06-13T01:20:59.652Z,171824165965200
"""JH @ p1XQnbxYDk"" calls 4.50",2024-06-13T01:20:58.848Z,171824165884800
"""dinotard @ DpYbUCrrNj"" bets 4.50",2024-06-13T01:20:55.840Z,171824165584000
"""JH @ p1XQnbxYDk"" checks",2024-06-13T01:20:49.554Z,171824164955400
"Flop:  [A♠, Q♦, 10♥]",2024-06-13T01:20:48.025Z,171824164802500
"""JH @ p1XQnbxYDk"" calls 5.00",2024-06-13T01:20:47.220Z,171824164722000
"""Gdubb @ 63M10M2fQF"" folds",2024-06-13T01:20:44.928Z,171824164492800
"""bloop @ s5-VI_H0lj"" folds",2024-06-13T01:20:43.995Z,171824164399500
"""RichyMonk @ FEO1IFK9DF"" folds",2024-06-13T01:20:37.624Z,171824163762400
"""dinotard @ DpYbUCrrNj"" raises to 5.00",2024-06-13T01:20:34.593Z,171824163459300
"""JH @ p1XQnbxYDk"" calls 1.20",2024-06-13T01:20:32.270Z,171824163227000
"""Gdubb @ 63M10M2fQF"" raises to 1.20",2024-06-13T01:20:24.973Z,171824162497300
"""daze @ _mE1UMbOE9"" folds",2024-06-13T01:20:21.050Z,171824162105000
"""bloop @ s5-VI_H0lj"" calls 0.30",2024-06-13T01:20:20.090Z,171824162009000
"""RichyMonk @ FEO1IFK9DF"" calls 0.30",2024-06-13T01:20:14.397Z,171824161439700
"""Zubin @ t_IWRml_Yp"" folds",2024-06-13T01:20:12.963Z,171824161296300
"""wifahat @ IrHMv6D9Pc"" folds",2024-06-13T01:20:12.114Z,171824161211400
"""dinotard @ DpYbUCrrNj"" posts a big blind of 0.30",2024-06-13T01:20:09.138Z,171824160913811
"""JH @ p1XQnbxYDk"" posts a small blind of 0.10",2024-06-13T01:20:09.138Z,171824160913810
"Player stacks: #1 ""daze @ _mE1UMbOE9"" (24.72) | #2 ""Gdubb @ 63M10M2fQF"" (90.33) | #3 ""JH @ p1XQnbxYDk"" (52.43) | #4 ""dinotard @ DpYbUCrrNj"" (103.33) | #5 ""wifahat @ IrHMv6D9Pc"" (37.40) | #6 ""Zubin @ t_IWRml_Yp"" (96.55) | #8 ""RichyMonk @ FEO1IFK9DF"" (49.45) | #9 ""bloop @ s5-VI_H0lj"" (130.54)",2024-06-13T01:20:09.138Z,171824160913801
"-- starting hand #111 (id: 8dreqqmhwtrb)  (No Limit Texas Hold'em) (dealer: ""Gdubb @ 63M10M2fQF"") --",2024-06-13T01:20:09.138Z,171824160913800
"-- ending hand #110 --",2024-06-13T01:20:06.209Z,171824160620902
"""bloop @ s5-VI_H0lj"" collected 5.20 from pot",2024-06-13T01:20:06.209Z,171824160620901
"Uncalled bet of 5.20 returned to ""bloop @ s5-VI_H0lj""",2024-06-13T01:20:06.209Z,171824160620900
"""RichyMonk @ FEO1IFK9DF"" folds",2024-06-13T01:20:05.379Z,171824160537900
"""daze @ _mE1UMbOE9"" folds",2024-06-13T01:20:04.513Z,171824160451300
"""bloop @ s5-VI_H0lj"" bets 5.20",2024-06-13T01:19:56.785Z,171824159678500
"""RichyMonk @ FEO1IFK9DF"" checks",2024-06-13T01:19:52.365Z,171824159236500
"Flop:  [10♠, 3♣, 7♣]",2024-06-13T01:19:51.711Z,171824159171100
"""bloop @ s5-VI_H0lj"" calls 1.60",2024-06-13T01:19:50.882Z,171824159088200
"""RichyMonk @ FEO1IFK9DF"" calls 1.60",2024-06-13T01:19:49.098Z,171824158909800
"""JH @ p1XQnbxYDk"" folds",2024-06-13T01:19:47.637Z,171824158763700
"""Gdubb @ 63M10M2fQF"" folds",2024-06-13T01:19:46.618Z,171824158661800
"""daze @ _mE1UMbOE9"" raises to 1.60",2024-06-13T01:19:45.662Z,171824158566200
"""bloop @ s5-VI_H0lj"" calls 0.30",2024-06-13T01:19:38.014Z,171824157801400
"""RichyMonk @ FEO1IFK9DF"" calls 0.30",2024-06-13T01:19:32.613Z,171824157261300
"""Zubin @ t_IWRml_Yp"" folds",2024-06-13T01:19:30.882Z,171824157088200
"""wifahat @ IrHMv6D9Pc"" folds",2024-06-13T01:19:29.991Z,171824156999100
"""dinotard @ DpYbUCrrNj"" folds",2024-06-13T01:19:29.070Z,171824156907000
"""JH @ p1XQnbxYDk"" posts a big blind of 0.30",2024-06-13T01:19:27.040Z,171824156704012
"""Gdubb @ 63M10M2fQF"" posts a small blind of 0.10",2024-06-13T01:19:27.040Z,171824156704011
"Player stacks: #1 ""daze @ _mE1UMbOE9"" (26.32) | #2 ""Gdubb @ 63M10M2fQF"" (90.43) | #3 ""JH @ p1XQnbxYDk"" (52.73) | #4 ""dinotard @ DpYbUCrrNj"" (103.33) | #5 ""wifahat @ IrHMv6D9Pc"" (37.40) | #6 ""Zubin @ t_IWRml_Yp"" (96.55) | #8 ""RichyMonk @ FEO1IFK9DF"" (51.05) | #9 ""bloop @ s5-VI_H0lj"" (126.94)",2024-06-13T01:19:27.040Z,171824156704002
"-- starting hand #110 (id: u8bmxu99fkow)  (No Limit Texas Hold'em) (dealer: ""daze @ _mE1UMbOE9"") --",2024-06-13T01:19:27.040Z,171824156704001
"The player ""Durk @ VlU3GhHqkQ"" quits the game with a stack of 0.00.",2024-06-13T01:19:27.040Z,171824156704000
"""bloop @ s5-VI_H0lj"" shows a A♣, 10♣.",2024-06-13T01:19:24.511Z,171824156451100
"""JH @ p1XQnbxYDk"" shows a 3♥, 3♠.",2024-06-13T01:19:24.061Z,171824156406100
"-- ending hand #109 --",2024-06-13T01:19:22.637Z,171824156263703
"""Zubin @ t_IWRml_Yp"" collected 24.96 from pot with Two Pair, A's & J's (combination: A♦, A♥, J♣, J♠, 10♦)",2024-06-13T01:19:22.637Z,171824156263702
"""Zubin @ t_IWRml_Yp"" collected 16.64 from pot with Two Pair, A's & J's (combination: A♦, A♥, J♣, J♠, 10♦)",2024-06-13T01:19:22.637Z,171824156263701
"""Zubin @ t_IWRml_Yp"" shows a J♣, A♦.",2024-06-13T01:19:22.637Z,171824156263700
"""bloop @ s5-VI_H0lj"" checks",2024-06-13T01:19:21.750Z,171824156175000
"""Zubin @ t_IWRml_Yp"" checks",2024-06-13T01:19:11.440Z,171824155144000
"River: 10♦, A♥, J♠, 2♦ [3♦]",2024-06-13T01:19:08.198Z,171824154819800
"""bloop @ s5-VI_H0lj"" checks",2024-06-13T01:19:07.335Z,171824154733500
"""Zubin @ t_IWRml_Yp"" checks",2024-06-13T01:19:06.248Z,171824154624800
"Turn: 10♦, A♥, J♠ [2♦]",2024-06-13T01:19:03.176Z,171824154317600
"""Zubin @ t_IWRml_Yp"" calls 12.48",2024-06-13T01:19:02.273Z,171824154227300
"""JH @ p1XQnbxYDk"" folds",2024-06-13T01:18:50.260Z,171824153026000
"""bloop @ s5-VI_H0lj"" bets 12.48",2024-06-13T01:18:49.320Z,171824152932000
"""Zubin @ t_IWRml_Yp"" checks",2024-06-13T01:18:40.581Z,171824152058100
"""JH @ p1XQnbxYDk"" checks",2024-06-13T01:18:39.668Z,171824151966800
"Flop:  [10♦, A♥, J♠]",2024-06-13T01:18:37.992Z,171824151799200
"""Zubin @ t_IWRml_Yp"" calls 4.06",2024-06-13T01:18:37.159Z,171824151715900
"""JH @ p1XQnbxYDk"" calls 4.06",2024-06-13T01:18:32.324Z,171824151232400
"""Gdubb @ 63M10M2fQF"" folds",2024-06-13T01:18:31.122Z,171824151112200
"""daze @ _mE1UMbOE9"" folds",2024-06-13T01:18:15.238Z,171824149523800
"""bloop @ s5-VI_H0lj"" calls 4.06",2024-06-13T01:18:06.819Z,171824148681900
"""RichyMonk @ FEO1IFK9DF"" folds",2024-06-13T01:18:05.244Z,171824148524400
"""Durk @ VlU3GhHqkQ"" raises to 4.06 and go all in",2024-06-13T01:18:04.347Z,171824148434700
"""Zubin @ t_IWRml_Yp"" calls 0.30",2024-06-13T01:17:57.876Z,171824147787600
"""wifahat @ IrHMv6D9Pc"" folds",2024-06-13T01:17:56.075Z,171824147607500
"""dinotard @ DpYbUCrrNj"" folds",2024-06-13T01:17:53.574Z,171824147357400
"""JH @ p1XQnbxYDk"" calls 0.30",2024-06-13T01:17:52.692Z,171824147269200
"""Gdubb @ 63M10M2fQF"" posts a big blind of 0.30",2024-06-13T01:17:50.768Z,171824147076812
"""daze @ _mE1UMbOE9"" posts a small blind of 0.10",2024-06-13T01:17:50.768Z,171824147076811
"Player stacks: #1 ""daze @ _mE1UMbOE9"" (26.42) | #2 ""Gdubb @ 63M10M2fQF"" (90.73) | #3 ""JH @ p1XQnbxYDk"" (56.79) | #4 ""dinotard @ DpYbUCrrNj"" (103.33) | #5 ""wifahat @ IrHMv6D9Pc"" (37.40) | #6 ""Zubin @ t_IWRml_Yp"" (71.49) | #7 ""Durk @ VlU3GhHqkQ"" (4.06) | #8 ""RichyMonk @ FEO1IFK9DF"" (51.05) | #9 ""bloop @ s5-VI_H0lj"" (143.48)",2024-06-13T01:17:50.768Z,171824147076801
"-- starting hand #109 (id: 9rcdxtd3kkmf)  (No Limit Texas Hold'em) (dealer: ""bloop @ s5-VI_H0lj"") --",2024-06-13T01:17:50.768Z,171824147076800
"-- ending hand #108 --",2024-06-13T01:17:47.800Z,171824146780002
"""dinotard @ DpYbUCrrNj"" collected 12.00 from pot",2024-06-13T01:17:47.800Z,171824146780001
"Uncalled bet of 8.88 returned to ""dinotard @ DpYbUCrrNj""",2024-06-13T01:17:47.800Z,171824146780000
"""RichyMonk @ FEO1IFK9DF"" folds",2024-06-13T01:17:46.985Z,171824146698500
"""dinotard @ DpYbUCrrNj"" bets 8.88",2024-06-13T01:17:46.015Z,171824146601500
"River: 8♠, 2♦, 4♣, 10♠ [K♥]",2024-06-13T01:17:43.073Z,171824146307300
"""RichyMonk @ FEO1IFK9DF"" checks",2024-06-13T01:17:42.265Z,171824146226500
"""dinotard @ DpYbUCrrNj"" checks",2024-06-13T01:17:40.477Z,171824146047700
"Turn: 8♠, 2♦, 4♣ [10♠]",2024-06-13T01:17:39.390Z,171824145939000
"""wifahat @ IrHMv6D9Pc"" folds",2024-06-13T01:17:38.565Z,171824145856500
"""dinotard @ DpYbUCrrNj"" calls 2.70",2024-06-13T01:17:37.342Z,171824145734200
"""bloop @ s5-VI_H0lj"" folds",2024-06-13T01:17:33.536Z,171824145353600
"""RichyMonk @ FEO1IFK9DF"" bets 2.70",2024-06-13T01:17:30.848Z,171824145084800
"""wifahat @ IrHMv6D9Pc"" checks",2024-06-13T01:17:27.079Z,171824144707900
"""dinotard @ DpYbUCrrNj"" checks",2024-06-13T01:17:22.325Z,171824144232500
"""bloop @ s5-VI_H0lj"" checks",2024-06-13T01:17:20.519Z,171824144051900
"Flop:  [8♠, 2♦, 4♣]",2024-06-13T01:17:17.832Z,171824143783200
"""wifahat @ IrHMv6D9Pc"" calls 1.50",2024-06-13T01:17:17.004Z,171824143700400
"""dinotard @ DpYbUCrrNj"" calls 1.50",2024-06-13T01:17:14.771Z,171824143477100
"""JH @ p1XQnbxYDk"" folds",2024-06-13T01:17:12.691Z,171824143269100
"""daze @ _mE1UMbOE9"" folds",2024-06-13T01:16:56.842Z,171824141684200
"""bloop @ s5-VI_H0lj"" calls 1.50",2024-06-13T01:16:53.369Z,171824141336900
"""RichyMonk @ FEO1IFK9DF"" raises to 1.50",2024-06-13T01:16:51.779Z,171824141177900
"""Durk @ VlU3GhHqkQ"" folds",2024-06-13T01:16:48.351Z,171824140835100
"""Zubin @ t_IWRml_Yp"" folds",2024-06-13T01:16:47.465Z,171824140746500
"""wifahat @ IrHMv6D9Pc"" calls 0.30",2024-06-13T01:16:42.275Z,171824140227500
"""dinotard @ DpYbUCrrNj"" calls 0.30",2024-06-13T01:16:41.359Z,171824140135900
"""JH @ p1XQnbxYDk"" calls 0.30",2024-06-13T01:16:39.953Z,171824139995300
"""Gdubb @ 63M10M2fQF"" folds",2024-06-13T01:16:38.996Z,171824139899600
"""daze @ _mE1UMbOE9"" posts a big blind of 0.30",2024-06-13T01:16:37.239Z,171824139723912
"""bloop @ s5-VI_H0lj"" posts a small blind of 0.10",2024-06-13T01:16:37.239Z,171824139723911
"Player stacks: #1 ""daze @ _mE1UMbOE9"" (26.72) | #2 ""Gdubb @ 63M10M2fQF"" (90.73) | #3 ""JH @ p1XQnbxYDk"" (57.09) | #4 ""dinotard @ DpYbUCrrNj"" (95.53) | #5 ""wifahat @ IrHMv6D9Pc"" (38.90) | #6 ""Zubin @ t_IWRml_Yp"" (71.49) | #7 ""Durk @ VlU3GhHqkQ"" (4.06) | #8 ""RichyMonk @ FEO1IFK9DF"" (55.25) | #9 ""bloop @ s5-VI_H0lj"" (144.98)",2024-06-13T01:16:37.239Z,171824139723901
"-- starting hand #108 (id: hleidyugi45f)  (No Limit Texas Hold'em) (dealer: ""RichyMonk @ FEO1IFK9DF"") --",2024-06-13T01:16:37.239Z,171824139723900
"-- ending hand #107 --",2024-06-13T01:16:34.233Z,171824139423302
"""RichyMonk @ FEO1IFK9DF"" collected 7.20 from pot with Pair, K's (combination: K♦, K♣, Q♦, 10♣, 8♠)",2024-06-13T01:16:34.233Z,171824139423301
"""RichyMonk @ FEO1IFK9DF"" shows a 3♦, K♦.",2024-06-13T01:16:34.233Z,171824139423300
"""wifahat @ IrHMv6D9Pc"" checks",2024-06-13T01:16:33.398Z,171824139339800
"""dinotard @ DpYbUCrrNj"" checks",2024-06-13T01:16:29.894Z,171824138989400
"""JH @ p1XQnbxYDk"" checks",2024-06-13T01:16:28.965Z,171824138896500
"""RichyMonk @ FEO1IFK9DF"" checks",2024-06-13T01:16:27.053Z,171824138705300
"River: K♣, 10♣, Q♦, 8♠ [2♥]",2024-06-13T01:16:26.016Z,171824138601600
"""wifahat @ IrHMv6D9Pc"" checks",2024-06-13T01:16:25.143Z,171824138514300
"""dinotard @ DpYbUCrrNj"" checks",2024-06-13T01:16:23.406Z,171824138340600
"""JH @ p1XQnbxYDk"" checks",2024-06-13T01:16:20.932Z,171824138093200
"""RichyMonk @ FEO1IFK9DF"" checks",2024-06-13T01:16:18.149Z,171824137814900
"Turn: K♣, 10♣, Q♦ [8♠]",2024-06-13T01:16:16.397Z,171824137639700
"""dinotard @ DpYbUCrrNj"" calls 1.35",2024-06-13T01:16:15.582Z,171824137558200
"""JH @ p1XQnbxYDk"" calls 1.35",2024-06-13T01:16:13.091Z,171824137309100
"""daze @ _mE1UMbOE9"" folds",2024-06-13T01:16:11.548Z,171824137154800
"""bloop @ s5-VI_H0lj"" folds",2024-06-13T01:16:03.780Z,171824136378000
"""RichyMonk @ FEO1IFK9DF"" calls 1.35",2024-06-13T01:16:02.734Z,171824136273400
"""wifahat @ IrHMv6D9Pc"" bets 1.35",2024-06-13T01:15:58.716Z,171824135871600
"""dinotard @ DpYbUCrrNj"" checks",2024-06-13T01:15:53.982Z,171824135398200
"""JH @ p1XQnbxYDk"" checks",2024-06-13T01:15:51.467Z,171824135146700
"""daze @ _mE1UMbOE9"" checks",2024-06-13T01:15:49.406Z,171824134940600
"""bloop @ s5-VI_H0lj"" checks",2024-06-13T01:15:42.080Z,171824134208000
"""RichyMonk @ FEO1IFK9DF"" checks",2024-06-13T01:15:41.111Z,171824134111100
"Flop:  [K♣, 10♣, Q♦]",2024-06-13T01:15:39.469Z,171824133946900
"""bloop @ s5-VI_H0lj"" checks",2024-06-13T01:15:38.632Z,171824133863200
"""RichyMonk @ FEO1IFK9DF"" calls 0.30",2024-06-13T01:15:36.138Z,171824133613800
"""Durk @ VlU3GhHqkQ"" folds",2024-06-13T01:15:34.603Z,171824133460300
"""Zubin @ t_IWRml_Yp"" folds",2024-06-13T01:15:33.646Z,171824133364600
"""wifahat @ IrHMv6D9Pc"" calls 0.30",2024-06-13T01:15:24.952Z,171824132495200
"""dinotard @ DpYbUCrrNj"" calls 0.30",2024-06-13T01:15:24.018Z,171824132401800
"""JH @ p1XQnbxYDk"" calls 0.30",2024-06-13T01:15:19.116Z,171824131911600
"""Gdubb @ 63M10M2fQF"" folds",2024-06-13T01:15:18.076Z,171824131807600
"""daze @ _mE1UMbOE9"" calls 0.30",2024-06-13T01:15:12.992Z,171824131299200
"""bloop @ s5-VI_H0lj"" posts a big blind of 0.30",2024-06-13T01:15:11.062Z,171824131106212
"""RichyMonk @ FEO1IFK9DF"" posts a small blind of 0.10",2024-06-13T01:15:11.062Z,171824131106211
"Player stacks: #1 ""daze @ _mE1UMbOE9"" (27.02) | #2 ""Gdubb @ 63M10M2fQF"" (90.73) | #3 ""JH @ p1XQnbxYDk"" (58.74) | #4 ""dinotard @ DpYbUCrrNj"" (97.18) | #5 ""wifahat @ IrHMv6D9Pc"" (40.55) | #6 ""Zubin @ t_IWRml_Yp"" (71.49) | #7 ""Durk @ VlU3GhHqkQ"" (4.06) | #8 ""RichyMonk @ FEO1IFK9DF"" (49.70) | #9 ""bloop @ s5-VI_H0lj"" (145.28)",2024-06-13T01:15:11.062Z,171824131106201
"-- starting hand #107 (id: no1rlwyld0sw)  (No Limit Texas Hold'em) (dealer: ""Durk @ VlU3GhHqkQ"") --",2024-06-13T01:15:11.062Z,171824131106200
"-- ending hand #106 --",2024-06-13T01:15:08.135Z,171824130813502
"""bloop @ s5-VI_H0lj"" collected 1.00 from pot",2024-06-13T01:15:08.135Z,171824130813501
"Uncalled bet of 1.00 returned to ""bloop @ s5-VI_H0lj""",2024-06-13T01:15:08.135Z,171824130813500
"""RichyMonk @ FEO1IFK9DF"" folds",2024-06-13T01:15:07.326Z,171824130732600
"""JH @ p1XQnbxYDk"" folds",2024-06-13T01:15:04.166Z,171824130416600
"""bloop @ s5-VI_H0lj"" bets 1.00",2024-06-13T01:15:03.050Z,171824130305000
"""RichyMonk @ FEO1IFK9DF"" checks",2024-06-13T01:14:59.322Z,171824129932200
"Flop:  [2♠, 10♠, 5♦]",2024-06-13T01:14:58.335Z,171824129833500
"""RichyMonk @ FEO1IFK9DF"" checks",2024-06-13T01:14:57.525Z,171824129752500
"""Durk @ VlU3GhHqkQ"" folds",2024-06-13T01:14:55.673Z,171824129567300
"""Zubin @ t_IWRml_Yp"" folds",2024-06-13T01:14:54.734Z,171824129473400
"""wifahat @ IrHMv6D9Pc"" folds",2024-06-13T01:14:53.825Z,171824129382500
"""dinotard @ DpYbUCrrNj"" folds",2024-06-13T01:14:52.893Z,171824129289300
"""JH @ p1XQnbxYDk"" calls 0.30",2024-06-13T01:14:51.991Z,171824129199100
"""Gdubb @ 63M10M2fQF"" folds",2024-06-13T01:14:38.279Z,171824127827900
"""daze @ _mE1UMbOE9"" folds",2024-06-13T01:14:37.382Z,171824127738200
"""bloop @ s5-VI_H0lj"" calls 0.30",2024-06-13T01:14:36.419Z,171824127641900
"""RichyMonk @ FEO1IFK9DF"" posts a big blind of 0.30",2024-06-13T01:14:34.535Z,171824127453512
"""Durk @ VlU3GhHqkQ"" posts a small blind of 0.10",2024-06-13T01:14:34.535Z,171824127453511
"Player stacks: #1 ""daze @ _mE1UMbOE9"" (27.02) | #2 ""Gdubb @ 63M10M2fQF"" (90.73) | #3 ""JH @ p1XQnbxYDk"" (59.04) | #4 ""dinotard @ DpYbUCrrNj"" (97.18) | #5 ""wifahat @ IrHMv6D9Pc"" (40.55) | #6 ""Zubin @ t_IWRml_Yp"" (71.49) | #7 ""Durk @ VlU3GhHqkQ"" (4.16) | #8 ""RichyMonk @ FEO1IFK9DF"" (50.00) | #9 ""bloop @ s5-VI_H0lj"" (144.58)",2024-06-13T01:14:34.535Z,171824127453501
"-- starting hand #106 (id: nop4bpta8hno)  (No Limit Texas Hold'em) (dealer: ""Zubin @ t_IWRml_Yp"") --",2024-06-13T01:14:34.535Z,171824127453500
"""wifahat @ IrHMv6D9Pc"" shows a 10♠, 7♥.",2024-06-13T01:14:32.555Z,171824127255500
"-- ending hand #105 --",2024-06-13T01:14:30.904Z,171824127090402
"""dinotard @ DpYbUCrrNj"" collected 3.10 from pot",2024-06-13T01:14:30.904Z,171824127090401
"Uncalled bet of 4.16 returned to ""dinotard @ DpYbUCrrNj""",2024-06-13T01:14:30.904Z,171824127090400
"""Durk @ VlU3GhHqkQ"" folds",2024-06-13T01:14:30.091Z,171824127009100
"""dinotard @ DpYbUCrrNj"" bets 4.16",2024-06-13T01:14:27.204Z,171824126720400
"""Durk @ VlU3GhHqkQ"" checks",2024-06-13T01:14:25.231Z,171824126523100
"Flop:  [5♣, 7♣, 2♠]",2024-06-13T01:14:23.583Z,171824126358300
"""Durk @ VlU3GhHqkQ"" calls 1.50",2024-06-13T01:14:22.723Z,171824126272300
"""Zubin @ t_IWRml_Yp"" folds",2024-06-13T01:14:19.218Z,171824125921800
"""wifahat @ IrHMv6D9Pc"" folds",2024-06-13T01:14:18.371Z,171824125837100
"""dinotard @ DpYbUCrrNj"" raises to 1.50",2024-06-13T01:14:13.013Z,171824125301300
"""JH @ p1XQnbxYDk"" folds",2024-06-13T01:14:09.943Z,171824124994300
"""Gdubb @ 63M10M2fQF"" folds",2024-06-13T01:13:40.898Z,171824122089800
"""daze @ _mE1UMbOE9"" folds",2024-06-13T01:13:39.939Z,171824121993900
"""bloop @ s5-VI_H0lj"" folds",2024-06-13T01:13:35.455Z,171824121545500
"""RichyMonk @ FEO1IFK9DF"" folds",2024-06-13T01:13:31.275Z,171824121127500
"""Durk @ VlU3GhHqkQ"" posts a big blind of 0.30",2024-06-13T01:13:29.641Z,171824120964112
"""Zubin @ t_IWRml_Yp"" posts a small blind of 0.10",2024-06-13T01:13:29.641Z,171824120964111
"Player stacks: #1 ""daze @ _mE1UMbOE9"" (27.02) | #2 ""Gdubb @ 63M10M2fQF"" (90.73) | #3 ""JH @ p1XQnbxYDk"" (59.04) | #4 ""dinotard @ DpYbUCrrNj"" (95.58) | #5 ""wifahat @ IrHMv6D9Pc"" (40.55) | #6 ""Zubin @ t_IWRml_Yp"" (71.59) | #7 ""Durk @ VlU3GhHqkQ"" (5.66) | #8 ""RichyMonk @ FEO1IFK9DF"" (50.00) | #9 ""bloop @ s5-VI_H0lj"" (144.58)",2024-06-13T01:13:29.641Z,171824120964101
"-- starting hand #105 (id: 0qejf0onlwkx)  (No Limit Texas Hold'em) (dealer: ""wifahat @ IrHMv6D9Pc"") --",2024-06-13T01:13:29.641Z,171824120964100
"""wifahat @ IrHMv6D9Pc"" shows a 3♦, A♠.",2024-06-13T01:13:27.505Z,171824120750500
"-- ending hand #104 --",2024-06-13T01:13:26.036Z,171824120603602
"""wifahat @ IrHMv6D9Pc"" collected 16.80 from pot",2024-06-13T01:13:26.036Z,171824120603601
"Uncalled bet of 8.40 returned to ""wifahat @ IrHMv6D9Pc""",2024-06-13T01:13:26.036Z,171824120603600
"""JH @ p1XQnbxYDk"" folds",2024-06-13T01:13:25.211Z,171824120521100
"""wifahat @ IrHMv6D9Pc"" bets 8.40",2024-06-13T01:13:23.925Z,171824120392500
"River: 10♦, 8♥, J♥, K♠ [8♠]",2024-06-13T01:13:21.325Z,171824120132500
"""JH @ p1XQnbxYDk"" checks",2024-06-13T01:13:20.502Z,171824120050200
"""wifahat @ IrHMv6D9Pc"" checks",2024-06-13T01:13:18.304Z,171824119830400
"Turn: 10♦, 8♥, J♥ [K♠]",2024-06-13T01:13:11.960Z,171824119196000
"""JH @ p1XQnbxYDk"" calls 6.30",2024-06-13T01:13:11.117Z,171824119111700
"""wifahat @ IrHMv6D9Pc"" raises to 6.30",2024-06-13T01:13:08.872Z,171824118887200
