entry,at,order
"Flop:  [A♥, 6♣, 8♠]",2024-06-15T03:01:44.507Z,171842050450700
"""AA @ FYqxPKGGEP"" calls 1.75",2024-06-15T03:01:43.673Z,171842050367300
"""therock yobama @ OMtKzRjQmk"" calls 1.75",2024-06-15T03:01:40.404Z,171842050040400
"""jish @ Qx3WtYjAgm"" raises to 1.75",2024-06-15T03:01:33.273Z,171842049327300
"""Fish2002 @ ajrkD_SGeG"" folds",2024-06-15T03:01:30.544Z,171842049054400
"""rampurge @ SUmXpIp4-U"" folds",2024-06-15T03:01:29.445Z,171842048944500
"""housto @ RL6ZahFnpa"" folds",2024-06-15T03:01:28.503Z,171842048850300
"""Mango @ RnAlJZFvW6"" folds",2024-06-15T03:01:27.603Z,171842048760300
"""yolo @ D4bms38CPT"" folds",2024-06-15T03:01:18.714Z,171842047871400
"""AA @ FYqxPKGGEP"" posts a big blind of 0.50",2024-06-15T03:01:11.216Z,171842047121611
"""therock yobama @ OMtKzRjQmk"" posts a small blind of 0.25",2024-06-15T03:01:11.216Z,171842047121610
"Your hand is 3♠, 6♥",2024-06-15T03:01:11.216Z,171842047121608
"Player stacks: #1 ""jish @ Qx3WtYjAgm"" (48.74) | #2 ""therock yobama @ OMtKzRjQmk"" (40.29) | #3 ""AA @ FYqxPKGGEP"" (10.35) | #4 ""yolo @ D4bms38CPT"" (18.86) | #6 ""Mango @ RnAlJZFvW6"" (102.99) | #8 ""housto @ RL6ZahFnpa"" (157.09) | #9 ""rampurge @ SUmXpIp4-U"" (194.42) | #10 ""Fish2002 @ ajrkD_SGeG"" (141.53)",2024-06-15T03:01:11.216Z,171842047121601
"-- starting hand #66 (id: rzoqx0okdsgl)  (No Limit Texas Hold'em) (dealer: ""jish @ Qx3WtYjAgm"") --",2024-06-15T03:01:11.216Z,171842047121600
"-- ending hand #65 --",2024-06-15T03:01:05.185Z,171842046518503
"""therock yobama @ OMtKzRjQmk"" shows a 9♦, 7♥.",2024-06-15T03:01:05.185Z,171842046518502
"""AA @ FYqxPKGGEP"" collected 3.50 from pot with Pair, J's (combination: J♥, J♦, A♦, K♥, 9♠)",2024-06-15T03:01:05.185Z,171842046518501
"""AA @ FYqxPKGGEP"" shows a J♥, J♦.",2024-06-15T03:01:05.185Z,171842046518500
"""AA @ FYqxPKGGEP"" checks",2024-06-15T03:01:04.380Z,171842046438000
"""therock yobama @ OMtKzRjQmk"" checks",2024-06-15T03:01:03.465Z,171842046346500
"River: K♥, 9♠, 4♥, A♦ [2♣]",2024-06-15T03:01:01.839Z,171842046183900
"""AA @ FYqxPKGGEP"" checks",2024-06-15T03:01:00.999Z,171842046099900
"""therock yobama @ OMtKzRjQmk"" checks",2024-06-15T03:01:00.107Z,171842046010700
"Turn: K♥, 9♠, 4♥ [A♦]",2024-06-15T03:00:58.419Z,171842045841900
"""therock yobama @ OMtKzRjQmk"" calls 1.00",2024-06-15T03:00:57.600Z,171842045760000
"""jish @ Qx3WtYjAgm"" folds",2024-06-15T03:00:53.867Z,171842045386700
"""AA @ FYqxPKGGEP"" bets 1.00",2024-06-15T03:00:51.246Z,171842045124600
"""therock yobama @ OMtKzRjQmk"" checks",2024-06-15T03:00:48.805Z,171842044880500
"""jish @ Qx3WtYjAgm"" checks",2024-06-15T03:00:47.517Z,171842044751700
"Flop:  [K♥, 9♠, 4♥]",2024-06-15T03:00:45.992Z,171842044599200
"""therock yobama @ OMtKzRjQmk"" checks",2024-06-15T03:00:45.149Z,171842044514900
"""jish @ Qx3WtYjAgm"" calls 0.50",2024-06-15T03:00:42.636Z,171842044263600
"""Fish2002 @ ajrkD_SGeG"" folds",2024-06-15T03:00:40.276Z,171842044027600
"""rampurge @ SUmXpIp4-U"" folds",2024-06-15T03:00:39.252Z,171842043925200
"""housto @ RL6ZahFnpa"" folds",2024-06-15T03:00:38.299Z,171842043829900
"""Mango @ RnAlJZFvW6"" folds",2024-06-15T03:00:35.171Z,171842043517100
"""yolo @ D4bms38CPT"" folds",2024-06-15T03:00:33.589Z,171842043358900
"""AA @ FYqxPKGGEP"" calls 0.50",2024-06-15T03:00:32.737Z,171842043273700
"""therock yobama @ OMtKzRjQmk"" posts a big blind of 0.50",2024-06-15T03:00:29.671Z,171842042967111
"""jish @ Qx3WtYjAgm"" posts a small blind of 0.25",2024-06-15T03:00:29.671Z,171842042967110
"Your hand is 3♥, 7♣",2024-06-15T03:00:29.671Z,171842042967108
"Player stacks: #1 ""jish @ Qx3WtYjAgm"" (49.24) | #2 ""therock yobama @ OMtKzRjQmk"" (41.79) | #3 ""AA @ FYqxPKGGEP"" (8.35) | #4 ""yolo @ D4bms38CPT"" (18.86) | #6 ""Mango @ RnAlJZFvW6"" (102.99) | #8 ""housto @ RL6ZahFnpa"" (157.09) | #9 ""rampurge @ SUmXpIp4-U"" (194.42) | #10 ""Fish2002 @ ajrkD_SGeG"" (141.53)",2024-06-15T03:00:29.671Z,171842042967101
"-- starting hand #65 (id: v5xp8okbdz29)  (No Limit Texas Hold'em) (dealer: ""Fish2002 @ ajrkD_SGeG"") --",2024-06-15T03:00:29.671Z,171842042967100
"-- ending hand #64 --",2024-06-15T03:00:26.762Z,171842042676202
"""rampurge @ SUmXpIp4-U"" collected 96.87 from pot",2024-06-15T03:00:26.762Z,171842042676201
"Uncalled bet of 18.86 returned to ""rampurge @ SUmXpIp4-U""",2024-06-15T03:00:26.762Z,171842042676200
"""yolo @ D4bms38CPT"" folds",2024-06-15T03:00:25.915Z,171842042591500
"""rampurge @ SUmXpIp4-U"" raises to 47.92",2024-06-15T03:00:02.069Z,171842040206900
"""yolo @ D4bms38CPT"" bets 29.06",2024-06-15T02:59:55.740Z,171842039574000
"River: Q♣, 10♣, A♣, A♥ [9♥]",2024-06-15T02:59:36.652Z,171842037665200
"""rampurge @ SUmXpIp4-U"" calls 10.00",2024-06-15T02:59:35.843Z,171842037584300
"""yolo @ D4bms38CPT"" bets 10.00",2024-06-15T02:59:26.391Z,171842036639100
"Turn: Q♣, 10♣, A♣ [A♥]",2024-06-15T02:59:18.194Z,171842035819400
"""rampurge @ SUmXpIp4-U"" calls 5.50",2024-06-15T02:59:17.327Z,171842035732700
"""yolo @ D4bms38CPT"" bets 5.50",2024-06-15T02:59:14.662Z,171842035466200
"Flop:  [Q♣, 10♣, A♣]",2024-06-15T02:58:56.808Z,171842033680800
"""yolo @ D4bms38CPT"" calls 3.25",2024-06-15T02:58:55.949Z,171842033594900
"""AA @ FYqxPKGGEP"" folds",2024-06-15T02:58:51.052Z,171842033105200
"""jish @ Qx3WtYjAgm"" folds",2024-06-15T02:58:46.076Z,171842032607600
"""Fish2002 @ ajrkD_SGeG"" folds",2024-06-15T02:58:43.433Z,171842032343300
"""rampurge @ SUmXpIp4-U"" raises to 3.25",2024-06-15T02:58:38.132Z,171842031813200
"""housto @ RL6ZahFnpa"" folds",2024-06-15T02:58:33.737Z,171842031373700
"""Mango @ RnAlJZFvW6"" folds",2024-06-15T02:58:30.528Z,171842031052800
"""yolo @ D4bms38CPT"" calls 0.50",2024-06-15T02:58:29.598Z,171842030959800
"""AA @ FYqxPKGGEP"" calls 0.50",2024-06-15T02:58:19.791Z,171842029979100
"""therock yobama @ OMtKzRjQmk"" folds",2024-06-15T02:58:18.726Z,171842029872600
"""jish @ Qx3WtYjAgm"" posts a big blind of 0.50",2024-06-15T02:58:15.623Z,171842029562311
"""Fish2002 @ ajrkD_SGeG"" posts a small blind of 0.25",2024-06-15T02:58:15.623Z,171842029562310
"Your hand is Q♥, A♠",2024-06-15T02:58:15.623Z,171842029562308
"Player stacks: #1 ""jish @ Qx3WtYjAgm"" (49.74) | #2 ""therock yobama @ OMtKzRjQmk"" (41.79) | #3 ""AA @ FYqxPKGGEP"" (8.85) | #4 ""yolo @ D4bms38CPT"" (66.67) | #6 ""Mango @ RnAlJZFvW6"" (102.99) | #8 ""housto @ RL6ZahFnpa"" (157.09) | #9 ""rampurge @ SUmXpIp4-U"" (145.36) | #10 ""Fish2002 @ ajrkD_SGeG"" (141.78)",2024-06-15T02:58:15.623Z,171842029562301
"-- starting hand #64 (id: cpuipa6sdgwz)  (No Limit Texas Hold'em) (dealer: ""rampurge @ SUmXpIp4-U"") --",2024-06-15T02:58:15.623Z,171842029562300
"-- ending hand #63 --",2024-06-15T02:58:12.697Z,171842029269702
"""Fish2002 @ ajrkD_SGeG"" collected 0.50 from pot",2024-06-15T02:58:12.697Z,171842029269701
"Uncalled bet of 0.25 returned to ""Fish2002 @ ajrkD_SGeG""",2024-06-15T02:58:12.697Z,171842029269700
"""rampurge @ SUmXpIp4-U"" folds",2024-06-15T02:58:11.875Z,171842029187500
"""housto @ RL6ZahFnpa"" folds",2024-06-15T02:58:10.906Z,171842029090600
"""Mango @ RnAlJZFvW6"" folds",2024-06-15T02:58:08.907Z,171842028890700
"""yolo @ D4bms38CPT"" folds",2024-06-15T02:58:07.980Z,171842028798000
"""AA @ FYqxPKGGEP"" folds",2024-06-15T02:58:01.493Z,171842028149300
"""therock yobama @ OMtKzRjQmk"" folds",2024-06-15T02:58:00.486Z,171842028048600
"""jish @ Qx3WtYjAgm"" folds",2024-06-15T02:57:53.897Z,171842027389700
"""Fish2002 @ ajrkD_SGeG"" posts a big blind of 0.50",2024-06-15T02:57:51.996Z,171842027199611
"""rampurge @ SUmXpIp4-U"" posts a small blind of 0.25",2024-06-15T02:57:51.996Z,171842027199610
"Your hand is Q♥, 7♦",2024-06-15T02:57:51.996Z,171842027199608
"Player stacks: #1 ""jish @ Qx3WtYjAgm"" (49.74) | #2 ""therock yobama @ OMtKzRjQmk"" (41.79) | #3 ""AA @ FYqxPKGGEP"" (8.85) | #4 ""yolo @ D4bms38CPT"" (66.67) | #6 ""Mango @ RnAlJZFvW6"" (102.99) | #8 ""housto @ RL6ZahFnpa"" (157.09) | #9 ""rampurge @ SUmXpIp4-U"" (145.61) | #10 ""Fish2002 @ ajrkD_SGeG"" (141.53)",2024-06-15T02:57:51.996Z,171842027199601
"-- starting hand #63 (id: 2lpubemtweq9)  (No Limit Texas Hold'em) (dealer: ""housto @ RL6ZahFnpa"") --",2024-06-15T02:57:51.996Z,171842027199600
"-- ending hand #62 --",2024-06-15T02:57:49.058Z,171842026905802
"""AA @ FYqxPKGGEP"" collected 1.25 from pot",2024-06-15T02:57:49.058Z,171842026905801
"Uncalled bet of 7.60 returned to ""AA @ FYqxPKGGEP""",2024-06-15T02:57:49.058Z,171842026905800
"""rampurge @ SUmXpIp4-U"" folds",2024-06-15T02:57:48.217Z,171842026821700
"""housto @ RL6ZahFnpa"" folds",2024-06-15T02:57:47.319Z,171842026731900
"""Mango @ RnAlJZFvW6"" folds",2024-06-15T02:57:44.349Z,171842026434900
"""yolo @ D4bms38CPT"" folds",2024-06-15T02:57:43.366Z,171842026336600
"""AA @ FYqxPKGGEP"" raises to 8.10 and go all in",2024-06-15T02:57:38.342Z,171842025834200
"""therock yobama @ OMtKzRjQmk"" folds",2024-06-15T02:57:35.770Z,171842025577000
"""jish @ Qx3WtYjAgm"" folds",2024-06-15T02:57:34.785Z,171842025478500
"""Fish2002 @ ajrkD_SGeG"" folds",2024-06-15T02:57:33.829Z,171842025382900
"""rampurge @ SUmXpIp4-U"" posts a big blind of 0.50",2024-06-15T02:57:32.504Z,171842025250411
"""housto @ RL6ZahFnpa"" posts a small blind of 0.25",2024-06-15T02:57:32.504Z,171842025250410
"Your hand is J♣, 4♥",2024-06-15T02:57:32.504Z,171842025250408
"Player stacks: #1 ""jish @ Qx3WtYjAgm"" (49.74) | #2 ""therock yobama @ OMtKzRjQmk"" (41.79) | #3 ""AA @ FYqxPKGGEP"" (8.10) | #4 ""yolo @ D4bms38CPT"" (66.67) | #6 ""Mango @ RnAlJZFvW6"" (102.99) | #8 ""housto @ RL6ZahFnpa"" (157.34) | #9 ""rampurge @ SUmXpIp4-U"" (146.11) | #10 ""Fish2002 @ ajrkD_SGeG"" (141.53)",2024-06-15T02:57:32.504Z,171842025250401
"-- starting hand #62 (id: ekquzdrpqcwc)  (No Limit Texas Hold'em) (dealer: ""Mango @ RnAlJZFvW6"") --",2024-06-15T02:57:32.504Z,171842025250400
"-- ending hand #61 --",2024-06-15T02:57:26.494Z,171842024649401
"""therock yobama @ OMtKzRjQmk"" collected 41.79 from pot with A High (combination: A♣, K♦, 10♠, 8♣, 6♦)",2024-06-15T02:57:26.494Z,171842024649400
"River: 8♣, 2♦, 10♠, 6♦ [3♠]",2024-06-15T02:57:22.491Z,171842024249100
"Turn: 8♣, 2♦, 10♠ [6♦]",2024-06-15T02:57:18.476Z,171842023847600
"Flop:  [8♣, 2♦, 10♠]",2024-06-15T02:57:14.472Z,171842023447200
"""AA @ FYqxPKGGEP"" shows a A♦, J♣.",2024-06-15T02:57:10.454Z,171842023045402
"""therock yobama @ OMtKzRjQmk"" shows a A♣, K♦.",2024-06-15T02:57:10.454Z,171842023045401
"Uncalled bet of 8.10 returned to ""AA @ FYqxPKGGEP""",2024-06-15T02:57:10.454Z,171842023045400
"Some players choose to not run it twice.",2024-06-15T02:57:09.633Z,171842022963300
"""AA @ FYqxPKGGEP"" chooses to  run it twice.",2024-06-15T02:57:00.760Z,171842022076000
"Remaining players decide whether to run it twice.",2024-06-15T02:56:59.622Z,171842021962201
"""housto @ RL6ZahFnpa"" folds",2024-06-15T02:56:59.622Z,171842021962200
"""AA @ FYqxPKGGEP"" raises to 27.12 and go all in",2024-06-15T02:56:58.721Z,171842021872100
"""therock yobama @ OMtKzRjQmk"" raises to 19.02 and go all in",2024-06-15T02:56:55.348Z,171842021534800
"""housto @ RL6ZahFnpa"" calls 3.50",2024-06-15T02:56:48.294Z,171842020829400
"""Mango @ RnAlJZFvW6"" folds",2024-06-15T02:56:42.774Z,171842020277400
"""yolo @ D4bms38CPT"" folds",2024-06-15T02:56:41.855Z,171842020185500
"""AA @ FYqxPKGGEP"" raises to 3.50",2024-06-15T02:56:41.006Z,171842020100600
"""therock yobama @ OMtKzRjQmk"" raises to 1.25",2024-06-15T02:56:37.213Z,171842019721300
"""jish @ Qx3WtYjAgm"" folds",2024-06-15T02:56:32.853Z,171842019285300
"""Fish2002 @ ajrkD_SGeG"" folds",2024-06-15T02:56:31.535Z,171842019153500
"""rampurge @ SUmXpIp4-U"" folds",2024-06-15T02:56:30.484Z,171842019048400
"""housto @ RL6ZahFnpa"" posts a big blind of 0.50",2024-06-15T02:56:28.940Z,171842018894011
"""Mango @ RnAlJZFvW6"" posts a small blind of 0.25",2024-06-15T02:56:28.940Z,171842018894010
"Your hand is 10♣, K♠",2024-06-15T02:56:28.940Z,171842018894008
"Player stacks: #1 ""jish @ Qx3WtYjAgm"" (49.74) | #2 ""therock yobama @ OMtKzRjQmk"" (19.02) | #3 ""AA @ FYqxPKGGEP"" (27.12) | #4 ""yolo @ D4bms38CPT"" (66.67) | #6 ""Mango @ RnAlJZFvW6"" (103.24) | #8 ""housto @ RL6ZahFnpa"" (160.84) | #9 ""rampurge @ SUmXpIp4-U"" (146.11) | #10 ""Fish2002 @ ajrkD_SGeG"" (141.53)",2024-06-15T02:56:28.940Z,171842018894001
"-- starting hand #61 (id: tqilttqqt31w)  (No Limit Texas Hold'em) (dealer: ""yolo @ D4bms38CPT"") --",2024-06-15T02:56:28.940Z,171842018894000
"-- ending hand #60 --",2024-06-15T02:56:26.024Z,171842018602402
"""AA @ FYqxPKGGEP"" collected 1.50 from pot",2024-06-15T02:56:26.024Z,171842018602401
"Uncalled bet of 1.12 returned to ""AA @ FYqxPKGGEP""",2024-06-15T02:56:26.024Z,171842018602400
"""Mango @ RnAlJZFvW6"" folds",2024-06-15T02:56:25.204Z,171842018520400
"""yolo @ D4bms38CPT"" folds",2024-06-15T02:56:21.282Z,171842018128200
"""AA @ FYqxPKGGEP"" bets 1.12",2024-06-15T02:56:17.181Z,171842017718100
"""Mango @ RnAlJZFvW6"" checks",2024-06-15T02:56:13.840Z,171842017384000
"""yolo @ D4bms38CPT"" checks",2024-06-15T02:56:12.448Z,171842017244800
"Flop:  [5♠, K♦, 9♠]",2024-06-15T02:56:10.572Z,171842017057200
"""Mango @ RnAlJZFvW6"" checks",2024-06-15T02:56:09.747Z,171842016974700
"""yolo @ D4bms38CPT"" calls 0.50",2024-06-15T02:56:06.466Z,171842016646600
"""AA @ FYqxPKGGEP"" calls 0.50",2024-06-15T02:56:05.046Z,171842016504600
"""therock yobama @ OMtKzRjQmk"" folds",2024-06-15T02:56:02.123Z,171842016212300
"""jish @ Qx3WtYjAgm"" folds",2024-06-15T02:55:57.112Z,171842015711200
"""Fish2002 @ ajrkD_SGeG"" folds",2024-06-15T02:55:56.219Z,171842015621900
"""rampurge @ SUmXpIp4-U"" folds",2024-06-15T02:55:55.195Z,171842015519500
"""housto @ RL6ZahFnpa"" folds",2024-06-15T02:55:54.288Z,171842015428800
"""Mango @ RnAlJZFvW6"" posts a big blind of 0.50",2024-06-15T02:55:52.112Z,171842015211211
"""yolo @ D4bms38CPT"" posts a small blind of 0.25",2024-06-15T02:55:52.112Z,171842015211210
"Your hand is 7♣, A♦",2024-06-15T02:55:52.112Z,171842015211208
"Player stacks: #1 ""jish @ Qx3WtYjAgm"" (49.74) | #2 ""therock yobama @ OMtKzRjQmk"" (19.02) | #3 ""AA @ FYqxPKGGEP"" (26.12) | #4 ""yolo @ D4bms38CPT"" (67.17) | #6 ""Mango @ RnAlJZFvW6"" (103.74) | #8 ""housto @ RL6ZahFnpa"" (160.84) | #9 ""rampurge @ SUmXpIp4-U"" (146.11) | #10 ""Fish2002 @ ajrkD_SGeG"" (141.53)",2024-06-15T02:55:52.112Z,171842015211201
"-- starting hand #60 (id: wubvs7whnkxe)  (No Limit Texas Hold'em) (dealer: ""AA @ FYqxPKGGEP"") --",2024-06-15T02:55:52.112Z,171842015211200
"-- ending hand #59 --",2024-06-15T02:55:46.073Z,171842014607303
"""yolo @ D4bms38CPT"" shows a A♦, J♥.",2024-06-15T02:55:46.073Z,171842014607302
"""housto @ RL6ZahFnpa"" collected 34.00 from pot with Three of a Kind, Q's (combination: Q♦, Q♣, Q♠, 9♦, 7♠)",2024-06-15T02:55:46.073Z,171842014607301
"""housto @ RL6ZahFnpa"" shows a 9♦, Q♦.",2024-06-15T02:55:46.073Z,171842014607300
"""housto @ RL6ZahFnpa"" calls 6.00",2024-06-15T02:55:45.222Z,171842014522200
"""yolo @ D4bms38CPT"" bets 6.00",2024-06-15T02:55:37.552Z,171842013755200
"River: 5♣, Q♣, 4♦, Q♠ [7♠]",2024-06-15T02:55:33.454Z,171842013345400
"""housto @ RL6ZahFnpa"" calls 5.00",2024-06-15T02:55:32.626Z,171842013262600
"""yolo @ D4bms38CPT"" bets 5.00",2024-06-15T02:55:29.554Z,171842012955400
"Turn: 5♣, Q♣, 4♦ [Q♠]",2024-06-15T02:55:25.047Z,171842012504700
"""housto @ RL6ZahFnpa"" checks",2024-06-15T02:55:24.214Z,171842012421400
"""yolo @ D4bms38CPT"" checks",2024-06-15T02:55:21.566Z,171842012156600
"Flop:  [5♣, Q♣, 4♦]",2024-06-15T02:55:14.670Z,171842011467000
"""housto @ RL6ZahFnpa"" calls 5.50",2024-06-15T02:55:13.815Z,171842011381500
"""Mango @ RnAlJZFvW6"" folds",2024-06-15T02:55:11.288Z,171842011128800
"""yolo @ D4bms38CPT"" raises to 5.50",2024-06-15T02:54:54.601Z,171842009460100
"""AA @ FYqxPKGGEP"" folds",2024-06-15T02:54:51.766Z,171842009176600
"""therock yobama @ OMtKzRjQmk"" folds",2024-06-15T02:54:49.825Z,171842008982500
"""jish @ Qx3WtYjAgm"" folds",2024-06-15T02:54:48.907Z,171842008890700
"""Fish2002 @ ajrkD_SGeG"" folds",2024-06-15T02:54:47.911Z,171842008791100
"""rampurge @ SUmXpIp4-U"" folds",2024-06-15T02:54:46.897Z,171842008689700
"""housto @ RL6ZahFnpa"" raises to 1.50",2024-06-15T02:54:45.975Z,171842008597500
"""Mango @ RnAlJZFvW6"" checks",2024-06-15T02:54:39.553Z,171842007955300
"""Mango @ RnAlJZFvW6"" posts a missed big blind of 0.50",2024-06-15T02:54:38.063Z,171842007806314
"""Mango @ RnAlJZFvW6"" posts a missing small blind of 0.25",2024-06-15T02:54:38.063Z,171842007806313
"""yolo @ D4bms38CPT"" posts a big blind of 0.50",2024-06-15T02:54:38.063Z,171842007806312
"""AA @ FYqxPKGGEP"" posts a small blind of 0.25",2024-06-15T02:54:38.063Z,171842007806311
"Your hand is 8♦, 5♥",2024-06-15T02:54:38.063Z,171842007806309
"Player stacks: #1 ""jish @ Qx3WtYjAgm"" (49.74) | #2 ""therock yobama @ OMtKzRjQmk"" (19.02) | #3 ""AA @ FYqxPKGGEP"" (26.37) | #4 ""yolo @ D4bms38CPT"" (83.67) | #6 ""Mango @ RnAlJZFvW6"" (104.49) | #8 ""housto @ RL6ZahFnpa"" (143.34) | #9 ""rampurge @ SUmXpIp4-U"" (146.11) | #10 ""Fish2002 @ ajrkD_SGeG"" (141.53)",2024-06-15T02:54:38.063Z,171842007806302
"-- starting hand #59 (id: wvy5p1tmbysq)  (No Limit Texas Hold'em) (dealer: ""therock yobama @ OMtKzRjQmk"") --",2024-06-15T02:54:38.063Z,171842007806301
"The player ""Mango @ RnAlJZFvW6"" joined the game with a stack of 104.49.",2024-06-15T02:54:38.063Z,171842007806300
"""AA @ FYqxPKGGEP"" shows a K♥, 7♦.",2024-06-15T02:54:34.513Z,171842007451300
"-- ending hand #58 --",2024-06-15T02:54:31.522Z,171842007152202
"""housto @ RL6ZahFnpa"" collected 37.41 from pot with Two Pair, A's & 4's (combination: A♣, A♥, 4♣, 4♥, K♦)",2024-06-15T02:54:31.522Z,171842007152201
"""housto @ RL6ZahFnpa"" shows a 9♣, A♣.",2024-06-15T02:54:31.522Z,171842007152200
"""yolo @ D4bms38CPT"" calls 9.35",2024-06-15T02:54:30.680Z,171842007068000
"""housto @ RL6ZahFnpa"" bets 9.35",2024-06-15T02:54:29.773Z,171842006977300
"""yolo @ D4bms38CPT"" checks",2024-06-15T02:54:24.256Z,171842006425600
"The player ""Mango @ RnAlJZFvW6"" sit back with the stack of 104.49.",2024-06-15T02:54:21.111Z,171842006111100
"River: 10♦, K♦, 4♣, 4♥ [A♥]",2024-06-15T02:54:18.008Z,171842005800800
"""yolo @ D4bms38CPT"" calls 5.61",2024-06-15T02:54:17.170Z,171842005717000
"""housto @ RL6ZahFnpa"" bets 5.61",2024-06-15T02:54:14.557Z,171842005455700
"""yolo @ D4bms38CPT"" checks",2024-06-15T02:54:10.554Z,171842005055400
"Turn: 10♦, K♦, 4♣ [4♥]",2024-06-15T02:54:07.907Z,171842004790700
"""yolo @ D4bms38CPT"" calls 1.87",2024-06-15T02:54:07.084Z,171842004708400
"""housto @ RL6ZahFnpa"" bets 1.87",2024-06-15T02:54:05.321Z,171842004532100
"""yolo @ D4bms38CPT"" checks",2024-06-15T02:54:01.569Z,171842004156900
"Flop:  [10♦, K♦, 4♣]",2024-06-15T02:53:58.852Z,171842003885200
"""yolo @ D4bms38CPT"" calls 1.50",2024-06-15T02:53:58.019Z,171842003801900
"""AA @ FYqxPKGGEP"" folds",2024-06-15T02:53:55.334Z,171842003533400
"""therock yobama @ OMtKzRjQmk"" folds",2024-06-15T02:53:54.490Z,171842003449000
"""jish @ Qx3WtYjAgm"" folds",2024-06-15T02:53:53.534Z,171842003353400
"""Fish2002 @ ajrkD_SGeG"" folds",2024-06-15T02:53:52.620Z,171842003262000
"""rampurge @ SUmXpIp4-U"" folds",2024-06-15T02:53:51.646Z,171842003164600
"""housto @ RL6ZahFnpa"" raises to 1.50",2024-06-15T02:53:49.127Z,171842002912700
"""yolo @ D4bms38CPT"" calls 0.50",2024-06-15T02:53:45.266Z,171842002526600
"""AA @ FYqxPKGGEP"" posts a big blind of 0.50",2024-06-15T02:53:42.963Z,171842002296310
"""therock yobama @ OMtKzRjQmk"" posts a small blind of 0.25",2024-06-15T02:53:42.963Z,171842002296309
"Your hand is 3♠, 6♣",2024-06-15T02:53:42.963Z,171842002296307
"Player stacks: #1 ""jish @ Qx3WtYjAgm"" (49.74) | #2 ""therock yobama @ OMtKzRjQmk"" (19.27) | #3 ""AA @ FYqxPKGGEP"" (26.87) | #4 ""yolo @ D4bms38CPT"" (102.00) | #8 ""housto @ RL6ZahFnpa"" (124.26) | #9 ""rampurge @ SUmXpIp4-U"" (146.11) | #10 ""Fish2002 @ ajrkD_SGeG"" (141.53)",2024-06-15T02:53:42.963Z,171842002296301
"-- starting hand #58 (id: ranavvwhudst)  (No Limit Texas Hold'em) (dealer: ""jish @ Qx3WtYjAgm"") --",2024-06-15T02:53:42.963Z,171842002296300
"-- ending hand #57 --",2024-06-15T02:53:40.048Z,171842002004802
"""yolo @ D4bms38CPT"" collected 2.50 from pot",2024-06-15T02:53:40.048Z,171842002004801
"Uncalled bet of 2.00 returned to ""yolo @ D4bms38CPT""",2024-06-15T02:53:40.048Z,171842002004800
"""AA @ FYqxPKGGEP"" folds",2024-06-15T02:53:39.241Z,171842001924100
"""jish @ Qx3WtYjAgm"" folds",2024-06-15T02:53:37.363Z,171842001736300
"""Fish2002 @ ajrkD_SGeG"" folds",2024-06-15T02:53:36.447Z,171842001644700
"""yolo @ D4bms38CPT"" bets 2.00",2024-06-15T02:53:35.103Z,171842001510300
"""AA @ FYqxPKGGEP"" checks",2024-06-15T02:53:29.033Z,171842000903300
"""therock yobama @ OMtKzRjQmk"" folds",2024-06-15T02:53:27.340Z,171842000734000
"""jish @ Qx3WtYjAgm"" checks",2024-06-15T02:53:26.390Z,171842000639000
"Flop:  [10♣, 10♦, Q♦]",2024-06-15T02:53:24.734Z,171842000473400
"""therock yobama @ OMtKzRjQmk"" checks",2024-06-15T02:53:23.891Z,171842000389100
"""jish @ Qx3WtYjAgm"" calls 0.50",2024-06-15T02:53:17.221Z,171841999722100
"""Fish2002 @ ajrkD_SGeG"" calls 0.50",2024-06-15T02:53:13.741Z,171841999374100
"""rampurge @ SUmXpIp4-U"" folds",2024-06-15T02:53:12.485Z,171841999248500
"""housto @ RL6ZahFnpa"" folds",2024-06-15T02:53:11.546Z,171841999154600
"""yolo @ D4bms38CPT"" calls 0.50",2024-06-15T02:53:08.552Z,171841998855200
"""AA @ FYqxPKGGEP"" calls 0.50",2024-06-15T02:52:58.549Z,171841997854900
"""therock yobama @ OMtKzRjQmk"" posts a big blind of 0.50",2024-06-15T02:52:57.157Z,171841997715710
"""jish @ Qx3WtYjAgm"" posts a small blind of 0.25",2024-06-15T02:52:57.157Z,171841997715709
"Your hand is 5♦, 7♣",2024-06-15T02:52:57.157Z,171841997715707
"Player stacks: #1 ""jish @ Qx3WtYjAgm"" (50.24) | #2 ""therock yobama @ OMtKzRjQmk"" (19.77) | #3 ""AA @ FYqxPKGGEP"" (27.37) | #4 ""yolo @ D4bms38CPT"" (100.00) | #8 ""housto @ RL6ZahFnpa"" (124.26) | #9 ""rampurge @ SUmXpIp4-U"" (146.11) | #10 ""Fish2002 @ ajrkD_SGeG"" (142.03)",2024-06-15T02:52:57.157Z,171841997715701
"-- starting hand #57 (id: wcvbvk37v6wi)  (No Limit Texas Hold'em) (dealer: ""Fish2002 @ ajrkD_SGeG"") --",2024-06-15T02:52:57.157Z,171841997715700
"-- ending hand #56 --",2024-06-15T02:52:54.224Z,171841997422402
"""housto @ RL6ZahFnpa"" collected 7.49 from pot",2024-06-15T02:52:54.224Z,171841997422401
"Uncalled bet of 5.61 returned to ""housto @ RL6ZahFnpa""",2024-06-15T02:52:54.224Z,171841997422400
"""AA @ FYqxPKGGEP"" folds",2024-06-15T02:52:53.400Z,171841997340000
